base_commit	operation	previous_git_path	current_git_path	previous_git_sha256	current_git_sha256	transformation
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/GAKUEN_IDOLMASTER_PHASE3_SUMIKA_INTEGRATED_AV.zip.sha256	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/GAKUEN_IDOLMASTER_PHASE3_SUMIKA_INTEGRATED_AV.zip.sha256	ec8f5ab9d19d01a6105269a32b92d4f69b452a35ffa255859d06b8853a9b9c0d	ec8f5ab9d19d01a6105269a32b92d4f69b452a35ffa255859d06b8853a9b9c0d	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/GAKUEN_IDOLMASTER_PHASE3_SUMIKA_INTEGRATED_AV_R2.zip.sha256	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/GAKUEN_IDOLMASTER_PHASE3_SUMIKA_INTEGRATED_AV_R2.zip.sha256	700a20adef49b558c953e94ab945e1516298a346cc1fe53aa64e057a5039311d	700a20adef49b558c953e94ab945e1516298a346cc1fe53aa64e057a5039311d	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/GKM_PHASE3_SUMIKA_AUDIOVISUAL_COMPLETION_REPORT.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/GKM_PHASE3_SUMIKA_AUDIOVISUAL_COMPLETION_REPORT.md	39f03381fd8ae18dcf242a11ef82209e538a7ea185c3d1f97656dbed8c90746f	39f03381fd8ae18dcf242a11ef82209e538a7ea185c3d1f97656dbed8c90746f	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/GKM_PHASE3_SUMIKA_AUDIOVISUAL_SOURCE_MANIFEST.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/GKM_PHASE3_SUMIKA_AUDIOVISUAL_SOURCE_MANIFEST.json	adb0a3a0f8883fa1fef5b40a027092e2b93b4669882a813d6b030ea66bd54824	adb0a3a0f8883fa1fef5b40a027092e2b93b4669882a813d6b030ea66bd54824	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/GKM_PHASE3_SUMIKA_AV_ARTIFACT_CHECKSUMS.sha256	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/GKM_PHASE3_SUMIKA_AV_ARTIFACT_CHECKSUMS.sha256	aac59f65b597c8e768e7ca457ce6e70a723d4eb0e2a95e97aebd4af8642117e4	aac59f65b597c8e768e7ca457ce6e70a723d4eb0e2a95e97aebd4af8642117e4	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/GKM_PHASE3_SUMIKA_AV_DELIVERY_AUDIT.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/GKM_PHASE3_SUMIKA_AV_DELIVERY_AUDIT.md	aa8e5898081c60f096555940ca49ebf0c41af31ede49874b2a01645b1182c661	aa8e5898081c60f096555940ca49ebf0c41af31ede49874b2a01645b1182c661	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/GKM_PHASE3_SUMIKA_AV_DRIVE_BACKPORT_MANIFEST.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/GKM_PHASE3_SUMIKA_AV_DRIVE_BACKPORT_MANIFEST.md	2fbf2ec3f038d89435abd6f9b6d5895e3e963321ca23f068c1f7029b505ffcb0	2fbf2ec3f038d89435abd6f9b6d5895e3e963321ca23f068c1f7029b505ffcb0	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/GKM_PHASE3_SUMIKA_AV_TECHNICAL_METRICS_APPENDIX.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/GKM_PHASE3_SUMIKA_AV_TECHNICAL_METRICS_APPENDIX.md	5509457def0a1327ae7601bf5dd01a02e28acca1df1e8d3f4add1d73b48849e4	5509457def0a1327ae7601bf5dd01a02e28acca1df1e8d3f4add1d73b48849e4	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/GKM_SUMIKA_AUDIOVISUAL_BASELINE_AND_REQUESTS.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/GKM_SUMIKA_AUDIOVISUAL_BASELINE_AND_REQUESTS.md	8ac9e89121c647ba590060c29a1f457fa59127c729282c9f2edccd720e9e6d50	89ba23ea0660a824c6ab3d3f09751529ce59bbe49ff94dbaaccae9b6bb0b3623	MOVE_AND_UPDATE_NAVIGATION_OR_AUTHORITY_PATHS
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/GKM_SUMIKA_AV_EVIDENCE_AND_METRICS_MATRIX.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/GKM_SUMIKA_AV_EVIDENCE_AND_METRICS_MATRIX.md	d77af88d496f803db9666de935f6acdd1190a1fd4e92eb6059ec4c435b1d63f1	d77af88d496f803db9666de935f6acdd1190a1fd4e92eb6059ec4c435b1d63f1	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/GKM_SUMIKA_COMPLETE_AUDIOVISUAL_BASELINE.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/GKM_SUMIKA_COMPLETE_AUDIOVISUAL_BASELINE.md	c5b8ce80e0633883ae02df9c966a5d39eada308273bd65bc330247e4292f3fd4	fd8ce2c36cb724055fb071c97bc0247611284048080036ccc64e91eca1096031	MOVE_AND_UPDATE_NAVIGATION_OR_AUTHORITY_PATHS
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/GKM_SUMIKA_DIALOGUE_VOICE_ACTING_CLOSE_READING.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/GKM_SUMIKA_DIALOGUE_VOICE_ACTING_CLOSE_READING.md	592c857aa281664ca64b4e4f82d866efa683e2f8be99920dd1b4962d4a15f1e4	592c857aa281664ca64b4e4f82d866efa683e2f8be99920dd1b4962d4a15f1e4	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/GKM_SUMIKA_MUSIC_MV_AND_PERFORMANCE_CLOSE_READING.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/GKM_SUMIKA_MUSIC_MV_AND_PERFORMANCE_CLOSE_READING.md	503ea0c897da17540bedd8ba2183ca39f966388e8706e997e94dca5553f2ccea	503ea0c897da17540bedd8ba2183ca39f966388e8706e997e94dca5553f2ccea	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/SUPPORTING_DATA/SUMIKA_DEAR_028_037_DIRECT_UPLOAD.sha256	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/SUPPORTING_DATA/SUMIKA_DEAR_028_037_DIRECT_UPLOAD.sha256	a2b2ff3815494d27095f0801f0dcb1185d2c4658b0d3c74d5fe4ec44d11dd328	a2b2ff3815494d27095f0801f0dcb1185d2c4658b0d3c74d5fe4ec44d11dd328	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/SUPPORTING_DATA/SUMIKA_DEAR_028_037_DIRECT_UPLOAD_FFPROBE.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/SUPPORTING_DATA/SUMIKA_DEAR_028_037_DIRECT_UPLOAD_FFPROBE.json	e6f87f0fc9002959d4edd2e032791e0967c382def6b9ca563e8a40fa0621f269	e6f87f0fc9002959d4edd2e032791e0967c382def6b9ca563e8a40fa0621f269	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/SUPPORTING_DATA/SUMIKA_DEAR_028_037_MIXED_SCENE_METRICS.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/SUPPORTING_DATA/SUMIKA_DEAR_028_037_MIXED_SCENE_METRICS.json	63b9fac2ed2c8203e24f973cad00187bbdcad0e05f790814f68f8f60b9b6c767	63b9fac2ed2c8203e24f973cad00187bbdcad0e05f790814f68f8f60b9b6c767	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/SUPPORTING_DATA/ebur128_metrics.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/SUPPORTING_DATA/ebur128_metrics.json	56fb14aa08458c1faaeafa99a5482ece7dacdf47f63cc41a98a1612521832a1a	56fb14aa08458c1faaeafa99a5482ece7dacdf47f63cc41a98a1612521832a1a	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/SUPPORTING_DATA/ffprobe_manifest.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/SUPPORTING_DATA/ffprobe_manifest.json	30724d0acb5282d4b5a514a022de0a9b754e3ba3dbebfa9edbafe243eacdb64b	30724d0acb5282d4b5a514a022de0a9b754e3ba3dbebfa9edbafe243eacdb64b	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/SUPPORTING_DATA/music_audio_metrics.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/SUPPORTING_DATA/music_audio_metrics.json	63cf7204ae332cee61e0991030eecdb9e87778c4923c7fa5becd6e67d06ba85b	63cf7204ae332cee61e0991030eecdb9e87778c4923c7fa5becd6e67d06ba85b	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/SUPPORTING_DATA/visual_metrics_from_uniform_frames.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/SUPPORTING_DATA/visual_metrics_from_uniform_frames.json	0123f362464793c329dd7640613c288e15384b416cb4c5569d7836f7c21bf4dc	0123f362464793c329dd7640613c288e15384b416cb4c5569d7836f7c21bf4dc	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/10_HANAMI_UME/00_README_AND_DOCUMENT_MAP.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/10_HANAMI_UME/00_README_AND_DOCUMENT_MAP.md	44cdef6b8c248d13a3883e9f66b8d185efdc7f686b4820a7ca2ceae21880aa23	44cdef6b8c248d13a3883e9f66b8d185efdc7f686b4820a7ca2ceae21880aa23	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/10_HANAMI_UME/GAKUEN_IDOLMASTER_PHASE3_UME_INTEGRATED_AV_R1.zip.sha256	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/10_HANAMI_UME/GAKUEN_IDOLMASTER_PHASE3_UME_INTEGRATED_AV_R1.zip.sha256	05ea085b56349429dafd63497b4d084111c63122fbb537de7bd776a92d401f4d	05ea085b56349429dafd63497b4d084111c63122fbb537de7bd776a92d401f4d	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/10_HANAMI_UME/GKM_PHASE3_UME_AUDIOVISUAL_COMPLETION_REPORT.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/10_HANAMI_UME/GKM_PHASE3_UME_AUDIOVISUAL_COMPLETION_REPORT.md	5083d5cfe8d3fd71d5d9e82e55ce87d9790a6f55f95a16badbcd1ea3c9e4b43a	5083d5cfe8d3fd71d5d9e82e55ce87d9790a6f55f95a16badbcd1ea3c9e4b43a	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/10_HANAMI_UME/GKM_PHASE3_UME_AUDIOVISUAL_SOURCE_MANIFEST.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/10_HANAMI_UME/GKM_PHASE3_UME_AUDIOVISUAL_SOURCE_MANIFEST.json	537539dcd56dde14d8f632de4272f963cc212d15370b51d4ea7dfe47d4b78ac0	537539dcd56dde14d8f632de4272f963cc212d15370b51d4ea7dfe47d4b78ac0	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/10_HANAMI_UME/GKM_PHASE3_UME_AUDIO_ENVELOPE_METRICS.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/10_HANAMI_UME/SUPPORTING_DATA/GKM_PHASE3_UME_AUDIO_ENVELOPE_METRICS.json	3056d682816043aa27e07d4dd6651b5ec8d807c989b130d7b9f384c5c6522595	3056d682816043aa27e07d4dd6651b5ec8d807c989b130d7b9f384c5c6522595	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/10_HANAMI_UME/GKM_PHASE3_UME_AUDIO_ENVELOPE_METRICS.tsv	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/10_HANAMI_UME/SUPPORTING_DATA/GKM_PHASE3_UME_AUDIO_ENVELOPE_METRICS.tsv	50f5c86c5b49b54e9b183549d9a82f5e2231ddec8947fc69dfcf40b95e2514ad	50f5c86c5b49b54e9b183549d9a82f5e2231ddec8947fc69dfcf40b95e2514ad	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/10_HANAMI_UME/GKM_PHASE3_UME_AV_ARTIFACT_CHECKSUMS.sha256	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/10_HANAMI_UME/GKM_PHASE3_UME_AV_ARTIFACT_CHECKSUMS.sha256	2635050c1447881809a442b1d9a584a1edeee684b9f1d7fbc8c613869a7f1568	2635050c1447881809a442b1d9a584a1edeee684b9f1d7fbc8c613869a7f1568	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/10_HANAMI_UME/GKM_PHASE3_UME_AV_DELIVERY_AUDIT.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/10_HANAMI_UME/GKM_PHASE3_UME_AV_DELIVERY_AUDIT.md	7ed665ee6889b511a1d4fefd13ae2d32de810d145147354caf3a3e749e46fe3f	7ed665ee6889b511a1d4fefd13ae2d32de810d145147354caf3a3e749e46fe3f	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/10_HANAMI_UME/GKM_PHASE3_UME_AV_TECHNICAL_METRICS_APPENDIX.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/10_HANAMI_UME/GKM_PHASE3_UME_AV_TECHNICAL_METRICS_APPENDIX.md	5adcb23e5d3019cc9202743920533826e538df538f8f9e149b11f53fec428286	5adcb23e5d3019cc9202743920533826e538df538f8f9e149b11f53fec428286	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/10_HANAMI_UME/GKM_PHASE3_UME_SONG_MIX_METRICS.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/10_HANAMI_UME/SUPPORTING_DATA/GKM_PHASE3_UME_SONG_MIX_METRICS.json	3628cce780f2329624ae6dd4412af646e825a97b9bbf6b0859f35bcb1ec63776	3628cce780f2329624ae6dd4412af646e825a97b9bbf6b0859f35bcb1ec63776	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/10_HANAMI_UME/GKM_PHASE3_UME_SONG_MIX_METRICS.tsv	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/10_HANAMI_UME/SUPPORTING_DATA/GKM_PHASE3_UME_SONG_MIX_METRICS.tsv	7f968aea44178d7da1cba2cfe08936a3b55eea6aaccbda6d331c3e63838768e9	7f968aea44178d7da1cba2cfe08936a3b55eea6aaccbda6d331c3e63838768e9	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/10_HANAMI_UME/GKM_PHASE3_UME_VISUAL_ENVELOPE_METRICS.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/10_HANAMI_UME/SUPPORTING_DATA/GKM_PHASE3_UME_VISUAL_ENVELOPE_METRICS.json	ce79b6293fe26b6aa2674d2fa68db80504e3a54510c3e0d8c6a0e9c9f14c9376	ce79b6293fe26b6aa2674d2fa68db80504e3a54510c3e0d8c6a0e9c9f14c9376	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/10_HANAMI_UME/GKM_UME_AUDIOVISUAL_BASELINE_AND_REQUESTS.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/10_HANAMI_UME/GKM_UME_AUDIOVISUAL_BASELINE_AND_REQUESTS.md	5ea04b767f9bf805ad68e24ee778abdc94186b889a6f55af9863f69066dc378f	3920320486fad57fb55d8dde360e50e3e884c31dd01fc45f28f507f53d4a8612	MOVE_AND_UPDATE_NAVIGATION_OR_AUTHORITY_PATHS
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/10_HANAMI_UME/GKM_UME_AV_EVIDENCE_AND_METRICS_MATRIX.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/10_HANAMI_UME/GKM_UME_AV_EVIDENCE_AND_METRICS_MATRIX.md	9d1c10ddaeec785cc20347d07adb43b947f96a05f5d9b0f8c436d1ddc8853b7b	9d1c10ddaeec785cc20347d07adb43b947f96a05f5d9b0f8c436d1ddc8853b7b	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/10_HANAMI_UME/GKM_UME_COMPLETE_AUDIOVISUAL_BASELINE.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/10_HANAMI_UME/GKM_UME_COMPLETE_AUDIOVISUAL_BASELINE.md	0a59d63e68037d310f5b76e1fdd3db910b4c2ea70994eb04103c3b56bab49841	4d8e0c6e0706b6712de6571f5704e0c1ae60a1dfd36ea047016d97638a73fcc7	MOVE_AND_UPDATE_NAVIGATION_OR_AUTHORITY_PATHS
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/11_HATAYA_MISUZU/GAKUEN_IDOLMASTER_PHASE3_MISUZU_COMPLETE_AUDIOVISUAL_BASELINE.zip.sha256	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/11_HATAYA_MISUZU/GAKUEN_IDOLMASTER_PHASE3_MISUZU_COMPLETE_AUDIOVISUAL_BASELINE.zip.sha256	c05aee0112829c28a261bc8b4227738c171c41272a1491c5c52415efae768ff6	c05aee0112829c28a261bc8b4227738c171c41272a1491c5c52415efae768ff6	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/11_HATAYA_MISUZU/GKM_MISUZU_AUDIOVISUAL_BASELINE_AND_REQUESTS.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/11_HATAYA_MISUZU/GKM_MISUZU_AUDIOVISUAL_BASELINE_AND_REQUESTS.md	08e01988d94710f177623a6ff1996af2401fe44b8d42f11d8aea4eb4cab7cf6f	9828cd7951ee91dc27e8b2c63a3a0c507e75e7f9cafa35ebb70de8a820e46e80	MOVE_AND_UPDATE_NAVIGATION_OR_AUTHORITY_PATHS
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/11_HATAYA_MISUZU/GKM_MISUZU_AV_EVIDENCE_AND_METRICS_MATRIX.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/11_HATAYA_MISUZU/GKM_MISUZU_AV_EVIDENCE_AND_METRICS_MATRIX.md	458ba5d7bd6bbbc33ffcfd95c332b79de3c94a39315abf4a0f78c128f13cecd2	458ba5d7bd6bbbc33ffcfd95c332b79de3c94a39315abf4a0f78c128f13cecd2	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/11_HATAYA_MISUZU/GKM_MISUZU_COMPLETE_AUDIOVISUAL_BASELINE.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/11_HATAYA_MISUZU/GKM_MISUZU_COMPLETE_AUDIOVISUAL_BASELINE.md	f79b82c20bc0f1f25aff58bd8cd8e9150892a648bf09a020f01699657efb2e13	9176830bc25305f11bcfbe87ebf7f4178b6d8c6f67dd0247789bd4f29494e5c4	MOVE_AND_UPDATE_NAVIGATION_OR_AUTHORITY_PATHS
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/11_HATAYA_MISUZU/GKM_MISUZU_DIALOGUE_VOICE_ACTING_CLOSE_READING.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/11_HATAYA_MISUZU/GKM_MISUZU_DIALOGUE_VOICE_ACTING_CLOSE_READING.md	c39b2ca71e02a96383a6f37b0063e88b9cc2af177dde752b4c435cce248d75c5	c39b2ca71e02a96383a6f37b0063e88b9cc2af177dde752b4c435cce248d75c5	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/11_HATAYA_MISUZU/GKM_MISUZU_MUSIC_MV_AND_PERFORMANCE_CLOSE_READING.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/11_HATAYA_MISUZU/GKM_MISUZU_MUSIC_MV_AND_PERFORMANCE_CLOSE_READING.md	801a7c7f8b7be68b577518c2b3f354ca47eaee3a21b0b84ee551d690218a1ad4	801a7c7f8b7be68b577518c2b3f354ca47eaee3a21b0b84ee551d690218a1ad4	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/11_HATAYA_MISUZU/GKM_PHASE3_MISUZU_AUDIOVISUAL_ARTIFACT_CHECKSUMS.sha256	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/11_HATAYA_MISUZU/GKM_PHASE3_MISUZU_AUDIOVISUAL_ARTIFACT_CHECKSUMS.sha256	466c0a673fae48793e781af52513c2f6b5e5664aad5d58ad4f3e52d50c750833	466c0a673fae48793e781af52513c2f6b5e5664aad5d58ad4f3e52d50c750833	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/11_HATAYA_MISUZU/GKM_PHASE3_MISUZU_AUDIOVISUAL_COMPLETION_REPORT.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/11_HATAYA_MISUZU/GKM_PHASE3_MISUZU_AUDIOVISUAL_COMPLETION_REPORT.md	8ce78fad99f6445d4eb092870d818898997c2807daa57314819dbbbc5b07d145	8ce78fad99f6445d4eb092870d818898997c2807daa57314819dbbbc5b07d145	MOVE_ONLY
