story_id,story_title,source_arc,source_path,utterance_count,character_count,bundle_id,bundle_title,corpus_layer,bundle_priority,bundle_priority_status,bundle_md_path,source_snapshot_id
message-instant-skr-00013,いーっぱい聞きたいです！,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00013,24,861,message_message_group_skr_001_message_group_skr_part_02,Messages: さくら (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00014,来なかったんです！,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00014,23,918,message_message_group_skr_001_message_group_skr_part_02,Messages: さくら (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00015,換元気？,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00015,18,621,message_message_group_skr_001_message_group_skr_part_02,Messages: さくら (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00016,いろんな人がいますよね！,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00016,20,672,message_message_group_skr_001_message_group_skr_part_02,Messages: さくら (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00017,お覚悟！！！！,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00017,17,655,message_message_group_skr_001_message_group_skr_part_02,Messages: さくら (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00018,幼く見えますか？,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00018,19,675,message_message_group_skr_001_message_group_skr_part_02,Messages: さくら (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00019,こわいです！！,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00019,20,731,message_message_group_skr_001_message_group_skr_part_02,Messages: さくら (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00020,ごめんね！はるこちゃん！,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00020,24,792,message_message_group_skr_001_message_group_skr_part_02,Messages: さくら (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00021,茹でたタコさん,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00021,19,701,message_message_group_skr_001_message_group_skr_part_02,Messages: さくら (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00022,今日はラッキーデー,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00022,21,699,message_message_group_skr_001_message_group_skr_part_02,Messages: さくら (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00023,当たり前のように,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00023,15,593,message_message_group_skr_001_message_group_skr_part_02,Messages: さくら (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00024,マネージャー兼学生,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00024,21,727,message_message_group_skr_001_message_group_skr_part_02,Messages: さくら (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00025,寂しくなっちゃいました！,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00025,22,744,message_message_group_skr_001_message_group_skr_part_02,Messages: さくら (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00026,おいしーです！！！,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00026,20,712,message_message_group_skr_001_message_group_skr_part_02,Messages: さくら (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00027,ドキげんです！！,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00027,17,562,message_message_group_skr_001_message_group_skr_part_02,Messages: さくら (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00028,衣装見ました！,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00028,19,657,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00029,負けられないんです！,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00029,24,812,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00030,少し寂しくて,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00030,21,717,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00031,我慢のさくら,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00031,27,920,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00032,ようようよう,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00032,26,905,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00033,最近行ってないですよね,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00033,29,1132,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00034,ちょっといいとんかつ,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00034,35,1236,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00035,今、お腹が,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00035,25,826,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00036,心強いゲージ満タン,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00036,27,956,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00037,心理テスト,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00037,31,1035,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00038,複雑な気分です,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00038,35,1175,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00039,ちょっと似てますね,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00039,27,923,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00040,サニピにご馳走,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00040,23,796,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00041,遊園地のペアチケット,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00041,39,1283,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-skr-00042,星見市に帰るんです,messages,idoly-corpus/messages/message_group_skr/message-instant-skr-00042,25,877,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-skr-tutorial-001,今日のレッスンは？,messages,idoly-corpus/messages/message_group_skr/message-skr-tutorial-001,2,213,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-000-001,さくらの定期健診①,messages,idoly-corpus/messages/message_group_skr/message-story-skr-000-001,16,575,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-000-002,さくらの定期健診②,messages,idoly-corpus/messages/message_group_skr/message-story-skr-000-002,5,293,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-000-003,さくらの定期健診③,messages,idoly-corpus/messages/message_group_skr/message-story-skr-000-003,24,822,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-000-004,さくらの定期健診④,messages,idoly-corpus/messages/message_group_skr/message-story-skr-000-004,22,802,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-001-001,なかよし大作戦①,messages,idoly-corpus/messages/message_group_skr/message-story-skr-001-001,25,903,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-001-002,なかよし大作戦②,messages,idoly-corpus/messages/message_group_skr/message-story-skr-001-002,20,792,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-001-003,なかよし大作戦③,messages,idoly-corpus/messages/message_group_skr/message-story-skr-001-003,5,296,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-001-004,なかよし大作戦④,messages,idoly-corpus/messages/message_group_skr/message-story-skr-001-004,15,618,message_message_group_skr_001_message_group_skr_part_03,Messages: さくら (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-002-001,グッズ案の締め切り①,messages,idoly-corpus/messages/message_group_skr/message-story-skr-002-001,7,384,message_message_group_skr_001_message_group_skr_part_04,Messages: さくら (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-002-002,グッズ案の締め切り②,messages,idoly-corpus/messages/message_group_skr/message-story-skr-002-002,17,677,message_message_group_skr_001_message_group_skr_part_04,Messages: さくら (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-002-003,グッズ案の締め切り③,messages,idoly-corpus/messages/message_group_skr/message-story-skr-002-003,19,635,message_message_group_skr_001_message_group_skr_part_04,Messages: さくら (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-002-004,グッズ案の締め切り④,messages,idoly-corpus/messages/message_group_skr/message-story-skr-002-004,21,742,message_message_group_skr_001_message_group_skr_part_04,Messages: さくら (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-003-001,さくらの感覚①,messages,idoly-corpus/messages/message_group_skr/message-story-skr-003-001,19,715,message_message_group_skr_001_message_group_skr_part_04,Messages: さくら (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-003-002,さくらの感覚②,messages,idoly-corpus/messages/message_group_skr/message-story-skr-003-002,24,867,message_message_group_skr_001_message_group_skr_part_04,Messages: さくら (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-003-003,さくらの感覚③,messages,idoly-corpus/messages/message_group_skr/message-story-skr-003-003,5,279,message_message_group_skr_001_message_group_skr_part_04,Messages: さくら (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-003-004,さくらの感覚④,messages,idoly-corpus/messages/message_group_skr/message-story-skr-003-004,22,811,message_message_group_skr_001_message_group_skr_part_04,Messages: さくら (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-004-001,渚ちゃんと一緒に①,messages,idoly-corpus/messages/message_group_skr/message-story-skr-004-001,30,1035,message_message_group_skr_001_message_group_skr_part_04,Messages: さくら (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-004-002,渚ちゃんと一緒に②,messages,idoly-corpus/messages/message_group_skr/message-story-skr-004-002,24,906,message_message_group_skr_001_message_group_skr_part_04,Messages: さくら (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-004-003,渚ちゃんと一緒に③,messages,idoly-corpus/messages/message_group_skr/message-story-skr-004-003,22,881,message_message_group_skr_001_message_group_skr_part_04,Messages: さくら (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-004-004,渚ちゃんと一緒に④,messages,idoly-corpus/messages/message_group_skr/message-story-skr-004-004,22,892,message_message_group_skr_001_message_group_skr_part_04,Messages: さくら (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-005-001,さくさくとんかつ①,messages,idoly-corpus/messages/message_group_skr/message-story-skr-005-001,28,1074,message_message_group_skr_001_message_group_skr_part_04,Messages: さくら (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-005-002,さくさくとんかつ②,messages,idoly-corpus/messages/message_group_skr/message-story-skr-005-002,31,1187,message_message_group_skr_001_message_group_skr_part_04,Messages: さくら (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-005-003,さくさくとんかつ③,messages,idoly-corpus/messages/message_group_skr/message-story-skr-005-003,13,554,message_message_group_skr_001_message_group_skr_part_04,Messages: さくら (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-skr-005-004,さくさくとんかつ④,messages,idoly-corpus/messages/message_group_skr/message-story-skr-005-004,33,1236,message_message_group_skr_001_message_group_skr_part_04,Messages: さくら (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-suntory-skr-22-1101,お疲れ様電話,messages,idoly-corpus/messages/message_group_skr/message-suntory-skr-22-1101,1,179,message_message_group_skr_001_message_group_skr_part_04,Messages: さくら (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_skr/message_message_group_skr_001_message_group_skr_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-smr-05-fest-00,「歌詠み花」,messages,idoly-corpus/messages/message_group_smr/message-card-smr-05-fest-00,23,852,message_message_group_smr_001_message_group_smr_part_01,Messages: すみれ (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_smr/message_message_group_smr_001_message_group_smr_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-smr-05-fest-03,「銀河彩るハッピースマイル」,messages,idoly-corpus/messages/message_group_smr/message-card-smr-05-fest-03,31,1158,message_message_group_smr_001_message_group_smr_part_01,Messages: すみれ (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_smr/message_message_group_smr_001_message_group_smr_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-smr-05-fest-04,「誰よりも輝くヒロイン」,messages,idoly-corpus/messages/message_group_smr/message-card-smr-05-fest-04,30,977,message_message_group_smr_001_message_group_smr_part_01,Messages: すみれ (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_smr/message_message_group_smr_001_message_group_smr_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-smr-05-frut-00,「Little lover」,messages,idoly-corpus/messages/message_group_smr/message-card-smr-05-frut-00,28,966,message_message_group_smr_001_message_group_smr_part_01,Messages: すみれ (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_smr/message_message_group_smr_001_message_group_smr_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-smr-05-idol-00,「小さなヒロイン」,messages,idoly-corpus/messages/message_group_smr/message-card-smr-05-idol-00,14,520,message_message_group_smr_001_message_group_smr_part_01,Messages: すみれ (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_smr/message_message_group_smr_001_message_group_smr_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-smr-05-idol-04,「飛び立つための羽休め」,messages,idoly-corpus/messages/message_group_smr/message-card-smr-05-idol-04,32,1113,message_message_group_smr_001_message_group_smr_part_01,Messages: すみれ (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_smr/message_message_group_smr_001_message_group_smr_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-smr-05-jwel-00,「挑戦のエメラルド」,messages,idoly-corpus/messages/message_group_smr/message-card-smr-05-jwel-00,32,1101,message_message_group_smr_001_message_group_smr_part_01,Messages: すみれ (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_smr/message_message_group_smr_001_message_group_smr_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-smr-05-magi-00,「願い羽ばたく魔法のエール」,messages,idoly-corpus/messages/message_group_smr/message-card-smr-05-magi-00,31,1052,message_message_group_smr_001_message_group_smr_part_01,Messages: すみれ (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_smr/message_message_group_smr_001_message_group_smr_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-smr-05-maid-00,「花開く名演技」,messages,idoly-corpus/messages/message_group_smr/message-card-smr-05-maid-00,33,1060,message_message_group_smr_001_message_group_smr_part_01,Messages: すみれ (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_smr/message_message_group_smr_001_message_group_smr_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-smr-05-mizg-01,「常夏ウォーターパーク」,messages,idoly-corpus/messages/message_group_smr/message-card-smr-05-mizg-01,22,848,message_message_group_smr_001_message_group_smr_part_01,Messages: すみれ (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_smr/message_message_group_smr_001_message_group_smr_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-smr-05-mizg-02,「波打ち際のしろくまサマー」,messages,idoly-corpus/messages/message_group_smr/message-card-smr-05-mizg-02,28,980,message_message_group_smr_001_message_group_smr_part_01,Messages: すみれ (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_smr/message_message_group_smr_001_message_group_smr_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-smr-05-newy-00,「子狐コンコンど根性」,messages,idoly-corpus/messages/message_group_smr/message-card-smr-05-newy-00,30,1104,message_message_group_smr_001_message_group_smr_part_01,Messages: すみれ (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_smr/message_message_group_smr_001_message_group_smr_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-smr-05-nurs-00,「ベッドサイド・エンジェル」,messages,idoly-corpus/messages/message_group_smr/message-card-smr-05-nurs-00,29,1164,message_message_group_smr_001_message_group_smr_part_01,Messages: すみれ (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_smr/message_message_group_smr_001_message_group_smr_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-smr-05-pajm-00,「夢の国へ誘う安眠膝枕」,messages,idoly-corpus/messages/message_group_smr/message-card-smr-05-pajm-00,26,861,message_message_group_smr_001_message_group_smr_part_01,Messages: すみれ (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_smr/message_message_group_smr_001_message_group_smr_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-smr-05-seik-00,「keys of memory」,messages,idoly-corpus/messages/message_group_smr/message-card-smr-05-seik-00,26,947,message_message_group_smr_001_message_group_smr_part_01,Messages: すみれ (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_smr/message_message_group_smr_001_message_group_smr_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-smr-05-xmas-00,「六花イルミネーション」,messages,idoly-corpus/messages/message_group_smr/message-card-smr-05-xmas-00,27,891,message_message_group_smr_001_message_group_smr_part_01,Messages: すみれ (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_smr/message_message_group_smr_001_message_group_smr_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
