item_id,source_type,corpus_layer,title,arc,unit,owner_character,event_id,card_id,bundle_part,bundle_part_count,source_story_count,source_story_ids,speaker_count,speakers,character_count,utterance_count,priority,priority_status,priority_reason,narrative_function,historical_selected,historical_priority,historical_rank,historical_reason,requires_av_review,missing_assets,manual_close_read,v1_relevance,contradicts_prior_claim,coverage_status,source_snapshot_id,md_path
specials_006_st-ex-story-part-birthday-01-rei,GAME_BUNDLE,specials_misc,st-ex-story-part-birthday-01-rei,specials,,,,,1,1,2,st-ex-story-part-birthday-01-rei-01|st-ex-story-part-birthday-01-rei-02,1,rei,1420,26,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_006_st-ex-story-part-birthday-01-rei.md
specials_007_st-ex-story-part-birthday-01-rio,GAME_BUNDLE,specials_misc,st-ex-story-part-birthday-01-rio,specials,,,,,1,1,1,st-ex-story-part-birthday-01-rio-02,1,rio,892,20,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_007_st-ex-story-part-birthday-01-rio.md
specials_008_st-ex-story-part-birthday-01-rui,GAME_BUNDLE,specials_misc,st-ex-story-part-birthday-01-rui,specials,,,,,1,1,1,st-ex-story-part-birthday-01-rui-02,1,rui,826,19,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_008_st-ex-story-part-birthday-01-rui.md
specials_009_st-ex-story-part-birthday-01-szk,GAME_BUNDLE,specials_misc,st-ex-story-part-birthday-01-szk,specials,,,,,1,1,1,st-ex-story-part-birthday-01-szk-02,1,szk,643,10,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_009_st-ex-story-part-birthday-01-szk.md
specials_010_st-ex-story-part-special-01-21-1224-half-aniv,GAME_BUNDLE,specials_misc,st-ex-story-part-special-01-21-1224-half-aniv,specials,,,,,1,1,1,st-ex-story-part-special-01-21-1224-half-aniv,0,,412,0,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_010_st-ex-story-part-special-01-21-1224-half-aniv.md
specials_011_st-ex-story-part-special-01-22-0103-newyear,GAME_BUNDLE,specials_misc,st-ex-story-part-special-01-22-0103-newyear,specials,,,,,1,1,1,st-ex-story-part-special-01-22-0103-newyear-01,5,chs|hrk|rei|skr|szk,947,18,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_011_st-ex-story-part-special-01-22-0103-newyear.md
specials_012_st-ex-story-part-special-01-22-0401-april,GAME_BUNDLE,specials_misc,st-ex-story-part-special-01-22-0401-april,specials,,,,,1,1,2,st-ex-story-part-special-01-22-0401-april-01|st-ex-story-part-special-01-22-0401-april-02,0,,680,0,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_012_st-ex-story-part-special-01-22-0401-april.md
specials_013_st-ex-story-part-special-01-22-0624-aniv,GAME_BUNDLE,specials_misc,st-ex-story-part-special-01-22-0624-aniv,specials,,,,,1,1,2,st-ex-story-part-special-01-22-0624-aniv-01|st-ex-story-part-special-01-22-0624-aniv-02,2,ktn|skr,1207,17,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_013_st-ex-story-part-special-01-22-0624-aniv.md
specials_014_st-ex-story-part-special-01-23-0101-newyear,GAME_BUNDLE,specials_misc,st-ex-story-part-special-01-23-0101-newyear,specials,,,,,1,1,1,st-ex-story-part-special-01-23-0101-newyear-01,4,ktn|rio|rui|skr,1179,25,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_014_st-ex-story-part-special-01-23-0101-newyear.md
specials_015_st-ex-story-part-special-01-23-0401-april,GAME_BUNDLE,specials_misc,st-ex-story-part-special-01-23-0401-april,specials,,,,,1,1,3,st-ex-story-part-special-01-23-0401-april-01|st-ex-story-part-special-01-23-0401-april-02|st-ex-story-part-special-01-23-0401-april-03,0,,936,0,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_015_st-ex-story-part-special-01-23-0401-april.md
specials_016_st-ex-story-part-special-01-24-0103-newyear,GAME_BUNDLE,specials_misc,st-ex-story-part-special-01-24-0103-newyear,specials,,,,,1,1,1,st-ex-story-part-special-01-24-0103-newyear-01,5,ktn|mei|ngs|ski|suz,1421,32,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_016_st-ex-story-part-special-01-24-0103-newyear.md
specials_017_st-ex-story-part-special-01-24-0401-april,GAME_BUNDLE,specials_misc,st-ex-story-part-special-01-24-0401-april,specials,,,,,1,1,5,st-ex-story-part-special-01-24-0401-april-01|st-ex-story-part-special-01-24-0401-april-02|st-ex-story-part-special-01-24-0401-april-03|st-ex-story-part-special-01-24-0401-april-04|st-ex-story-part-special-01-24-0401-april-05,7,gyogyo|kkr|koh|ktn|rei|skr|suz,11254,308,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,YES,adv-live-eve-2404-april-03,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_017_st-ex-story-part-special-01-24-0401-april.md
specials_018_st-ex-story-part-special-01-24-0624-aniv,GAME_BUNDLE,specials_misc,st-ex-story-part-special-01-24-0624-aniv,specials,,,,,1,1,1,st-ex-story-part-special-01-24-0624-aniv-01,0,,399,0,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_018_st-ex-story-part-special-01-24-0624-aniv.md
specials_019_st-ex-story-part-special-01-25-0104-newyear,GAME_BUNDLE,specials_misc,st-ex-story-part-special-01-25-0104-newyear,specials,,,,,1,1,1,st-ex-story-part-special-01-25-0104-newyear-01,3,rui|smr|yu,1408,31,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_019_st-ex-story-part-special-01-25-0104-newyear.md
specials_020_st-ex-story-part-special-01-25-0624-aniv,GAME_BUNDLE,specials_misc,st-ex-story-part-special-01-25-0624-aniv,specials,,,,,1,1,1,st-ex-story-part-special-01-25-0624-aniv-01,0,,399,0,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_020_st-ex-story-part-special-01-25-0624-aniv.md
specials_021_st-ex-story-part-special-01-26-0104-newyear,GAME_BUNDLE,specials_misc,st-ex-story-part-special-01-26-0104-newyear,specials,,,,,1,1,1,st-ex-story-part-special-01-26-0104-newyear-01,3,kan|kor|mhk,1492,31,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_021_st-ex-story-part-special-01-26-0104-newyear.md
specials_022_st-ex-story-part-special-01-26-0401-april,GAME_BUNDLE,specials_misc,st-ex-story-part-special-01-26-0401-april,specials,,,,,1,1,6,st-ex-story-part-special-01-26-0401-april-01|st-ex-story-part-special-01-26-0401-april-02|st-ex-story-part-special-01-26-0401-april-03|st-ex-story-part-special-01-26-0401-april-04|st-ex-story-part-special-01-26-0401-april-05|st-ex-story-part-special-01-26-0401-april-06,8,buriburi|chs|hrk|koh|maguro|rei|skr|szk,9519,234,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_022_st-ex-story-part-special-01-26-0401-april.md
specials_023_st-ex-story-part-special-01-26-0624-aniv,GAME_BUNDLE,specials_misc,st-ex-story-part-special-01-26-0624-aniv,specials,,,,,1,1,1,st-ex-story-part-special-01-26-0624-aniv-01,0,,399,0,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_023_st-ex-story-part-special-01-26-0624-aniv.md
specials_024_st-ex-story-part-special-01-birthday-trip-2024,GAME_BUNDLE,specials_misc,st-ex-story-part-special-01-birthday-trip-2024,specials,,,,,1,1,4,st-ex-story-part-special-01-birthday-trip-2024-01|st-ex-story-part-special-01-birthday-trip-2024-02|st-ex-story-part-special-01-birthday-trip-2024-03|st-ex-story-part-special-01-birthday-trip-2024-04,21,ai|aoi|chs|hrk|kan|kkr|koh|kor|ktn|mei|mhk|ngs|rei|rio|rui|ski|skr|smr|suz|szk|yu,9241,265,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_024_st-ex-story-part-special-01-birthday-trip-2024.md
specials_025_st-shelf-25-0128-001,GAME_BUNDLE,specials_misc,st-shelf-25-0128-001,specials,,,,,1,1,1,st-shelf-25-0128-001-005,6,chs|hrk|koh|rei|skr|szk,3019,77,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_025_st-shelf-25-0128-001.md
specials_026_st-shelf-25-0401-001,GAME_BUNDLE,specials_misc,st-shelf-25-0401-001,specials,,,,,1,1,7,st-shelf-25-0401-001-001|st-shelf-25-0401-001-002|st-shelf-25-0401-001-003|st-shelf-25-0401-001-004|st-shelf-25-0401-001-005|st-shelf-25-0401-001-006|st-shelf-25-0401-001-007,15,gyogyo|hrk|kan|kan2|koh|ktn|ktn2|rio|rio2|skr|skr2|smr|smr2|suz|suz2,17289,462,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/specials/specials_026_st-shelf-25-0401-001.md
misc_001_st-love-23-0514-007-bad,GAME_BUNDLE,specials_misc,st-love-23-0514-007-bad,misc,,,,,1,1,1,st-love-23-0514-007-bad,2,koh|rei,1771,32,UNRESOLVED,PROVISIONAL_PASS_A,Special/miscellaneous material requires semantic classification before narrative weight is assigned.,special / miscellaneous / anniversary or exceptional context,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/05_specials_misc/misc/misc_001_st-love-23-0514-007-bad.md
bond_ai_001_ai,GAME_BUNDLE,bond_stories,Bond stories: ai,bond,,ai,,,1,1,8,st-company-bond-ai-01-01|st-company-bond-ai-01-02|st-company-bond-ai-01-03|st-company-bond-ai-01-04|st-company-bond-ai-01-05|st-company-bond-ai-01-06|st-company-bond-ai-01-07|st-company-bond-ai-01-08,6,ai|ai2|ngs|rei|yu|yu2,11970,337,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/ai/bond_ai_001_ai.md
bond_aoi_001_aoi,GAME_BUNDLE,bond_stories,Bond stories: aoi,bond,,aoi,,,1,1,8,st-company-bond-aoi-01-01|st-company-bond-aoi-01-02|st-company-bond-aoi-01-03|st-company-bond-aoi-01-04|st-company-bond-aoi-01-05|st-company-bond-aoi-01-06|st-company-bond-aoi-01-07|st-company-bond-aoi-01-08,6,ai|aoi|aoi2|chs|chs2|skr,10008,285,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/aoi/bond_aoi_001_aoi.md
bond_chs_001_chs,GAME_BUNDLE,bond_stories,Bond stories: chs,bond,,chs,,,1,1,8,st-company-bond-chs-01-01|st-company-bond-chs-01-02|st-company-bond-chs-01-03|st-company-bond-chs-01-04|st-company-bond-chs-01-05|st-company-bond-chs-01-06|st-company-bond-chs-01-07|st-company-bond-chs-01-08,4,chs|kan|rui|szk,11768,325,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/chs/bond_chs_001_chs.md
bond_hrk_001_hrk,GAME_BUNDLE,bond_stories,Bond stories: hrk,bond,,hrk,,,1,1,8,st-company-bond-hrk-01-01|st-company-bond-hrk-01-02|st-company-bond-hrk-01-03|st-company-bond-hrk-01-04|st-company-bond-hrk-01-05|st-company-bond-hrk-01-06|st-company-bond-hrk-01-07|st-company-bond-hrk-01-08,4,aoi|hrk|kkr|kor,12186,331,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/hrk/bond_hrk_001_hrk.md
bond_kan_001_kan,GAME_BUNDLE,bond_stories,Bond stories: kan,bond,,kan,,,1,1,8,st-company-bond-kan-01-01|st-company-bond-kan-01-02|st-company-bond-kan-01-03|st-company-bond-kan-01-04|st-company-bond-kan-01-05|st-company-bond-kan-01-06|st-company-bond-kan-01-07|st-company-bond-kan-01-08,4,ai|kan|kkr|suz,13199,355,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/kan/bond_kan_001_kan.md
bond_kkr_001_kkr,GAME_BUNDLE,bond_stories,Bond stories: kkr,bond,,kkr,,,1,1,8,st-company-bond-kkr-01-01|st-company-bond-kkr-01-02|st-company-bond-kkr-01-03|st-company-bond-kkr-01-04|st-company-bond-kkr-01-05|st-company-bond-kkr-01-06|st-company-bond-kkr-01-07|st-company-bond-kkr-01-08,4,kkr|ngs|rui|smr,12473,327,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/kkr/bond_kkr_001_kkr.md
bond_kor_001_kor,GAME_BUNDLE,bond_stories,Bond stories: kor,bond,,kor,,,1,1,8,st-company-bond-kor-01-01|st-company-bond-kor-01-02|st-company-bond-kor-01-03|st-company-bond-kor-01-04|st-company-bond-kor-01-05|st-company-bond-kor-01-06|st-company-bond-kor-01-07|st-company-bond-kor-01-08,4,chs|kor|suz|szk,12328,331,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/kor/bond_kor_001_kor.md
bond_ktn_001_ktn,GAME_BUNDLE,bond_stories,Bond stories: ktn,bond,,ktn,,,1,1,8,st-company-bond-ktn-01-01|st-company-bond-ktn-01-02|st-company-bond-ktn-01-03|st-company-bond-ktn-01-04|st-company-bond-ktn-01-05|st-company-bond-ktn-01-06|st-company-bond-ktn-01-07|st-company-bond-ktn-01-08,4,ktn|mhk|ngs|szk,11055,314,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/ktn/bond_ktn_001_ktn.md
bond_mei_001_mei,GAME_BUNDLE,bond_stories,Bond stories: mei,bond,,mei,,,1,1,8,st-company-bond-mei-01-01|st-company-bond-mei-01-02|st-company-bond-mei-01-03|st-company-bond-mei-01-04|st-company-bond-mei-01-05|st-company-bond-mei-01-06|st-company-bond-mei-01-07|st-company-bond-mei-01-08,4,kkr|ktn|mei|ski,11263,314,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/mei/bond_mei_001_mei.md
bond_mhk_001_mhk,GAME_BUNDLE,bond_stories,Bond stories: mhk,bond,,mhk,,,1,1,8,st-company-bond-mhk-01-01|st-company-bond-mhk-01-02|st-company-bond-mhk-01-03|st-company-bond-mhk-01-04|st-company-bond-mhk-01-05|st-company-bond-mhk-01-06|st-company-bond-mhk-01-07|st-company-bond-mhk-01-08,4,hrk|mei|mhk|suz,12079,329,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/mhk/bond_mhk_001_mhk.md
bond_ngs_001_ngs,GAME_BUNDLE,bond_stories,Bond stories: ngs,bond,,ngs,,,1,1,8,st-company-bond-ngs-01-01|st-company-bond-ngs-01-02|st-company-bond-ngs-01-03|st-company-bond-ngs-01-04|st-company-bond-ngs-01-05|st-company-bond-ngs-01-06|st-company-bond-ngs-01-07|st-company-bond-ngs-01-08,4,aoi|mei|ngs|rio,10942,305,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/ngs/bond_ngs_001_ngs.md
bond_rei_001_rei,GAME_BUNDLE,bond_stories,Bond stories: rei,bond,,rei,,,1,1,8,st-company-bond-rei-01-01|st-company-bond-rei-01-02|st-company-bond-rei-01-03|st-company-bond-rei-01-04|st-company-bond-rei-01-05|st-company-bond-rei-01-06|st-company-bond-rei-01-07|st-company-bond-rei-01-08,4,kor|mhk|rei|ski,10807,301,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/rei/bond_rei_001_rei.md
bond_rio_001_rio,GAME_BUNDLE,bond_stories,Bond stories: rio,bond,,rio,,,1,1,8,st-company-bond-rio-01-01|st-company-bond-rio-01-02|st-company-bond-rio-01-03|st-company-bond-rio-01-04|st-company-bond-rio-01-05|st-company-bond-rio-01-06|st-company-bond-rio-01-07|st-company-bond-rio-01-08,4,aoi|kan|rio|ski,11336,306,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/rio/bond_rio_001_rio.md
bond_rui_001_rui,GAME_BUNDLE,bond_stories,Bond stories: rui,bond,,rui,,,1,1,8,st-company-bond-rui-01-01|st-company-bond-rui-01-02|st-company-bond-rui-01-03|st-company-bond-rui-01-04|st-company-bond-rui-01-05|st-company-bond-rui-01-06|st-company-bond-rui-01-07|st-company-bond-rui-01-08,4,hrk|ktn|rio|rui,11494,320,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/rui/bond_rui_001_rui.md
bond_ski_001_ski,GAME_BUNDLE,bond_stories,Bond stories: ski,bond,,ski,,,1,1,8,st-company-bond-ski-01-01|st-company-bond-ski-01-02|st-company-bond-ski-01-03|st-company-bond-ski-01-04|st-company-bond-ski-01-05|st-company-bond-ski-01-06|st-company-bond-ski-01-07|st-company-bond-ski-01-08,4,chs|kor|ski|smr,11645,316,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/ski/bond_ski_001_ski.md
bond_skr_001_skr,GAME_BUNDLE,bond_stories,Bond stories: skr,bond,,skr,,,1,1,8,st-company-bond-skr-01-01|st-company-bond-skr-01-02|st-company-bond-skr-01-03|st-company-bond-skr-01-04|st-company-bond-skr-01-05|st-company-bond-skr-01-06|st-company-bond-skr-01-07|st-company-bond-skr-01-08,4,mhk|skr|smr|yu,10610,290,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/skr/bond_skr_001_skr.md
bond_smr_001_smr,GAME_BUNDLE,bond_stories,Bond stories: smr,bond,,smr,,,1,1,8,st-company-bond-smr-01-01|st-company-bond-smr-01-02|st-company-bond-smr-01-03|st-company-bond-smr-01-04|st-company-bond-smr-01-05|st-company-bond-smr-01-06|st-company-bond-smr-01-07|st-company-bond-smr-01-08,4,kan|mei|rei|smr,11884,318,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/smr/bond_smr_001_smr.md
bond_suz_001_suz,GAME_BUNDLE,bond_stories,Bond stories: suz,bond,,suz,,,1,1,8,st-company-bond-suz-01-01|st-company-bond-suz-01-02|st-company-bond-suz-01-03|st-company-bond-suz-01-04|st-company-bond-suz-01-05|st-company-bond-suz-01-06|st-company-bond-suz-01-07|st-company-bond-suz-01-08,4,rei|skr|suz|yu,11520,321,IMPORTANT,PROVISIONAL_PASS_A,Character/manager relational development with longitudinal relevance; verify individually.,character bond / manager-idol relational development,NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/06_bond_stories/by_character/suz/bond_suz_001_suz.md
