source_code	locator	spine_ordinal	spine_idref	image_member	image_sha256	image_bytes	width	height	verified_derivative_wrapper
UAN	UAN:s0170	170	image170	OPS/images/08_882128_880264_1_170_001.jpg	190c604da46546e1a331757eb3c4a52608f4aa258ca6bb2ef757e9e1caebff0c	426002	1019	1600	OPS/pages/page0170.xhtml
UAN	UAN:s0171	171	image171	OPS/images/08_882128_880264_1_171_001.jpg	56418cbdd56c098167facd78086b666705269ff83e29ef2a5a1d35af46dce593	483752	1019	1600	OPS/pages/page0171.xhtml
UAN	UAN:s0172	172	image172	OPS/images/08_882128_880264_1_172_001.jpg	78d2e6cf6d303970ad45d05124d983487bd2816460f7341c29effb30ec4c4a43	500095	1019	1600	OPS/pages/page0172.xhtml
UAN	UAN:s0173	173	image173	OPS/images/08_882128_880264_1_173_001.jpg	59457bd47ac649100c03e4f30bbeb99a435c2f3e1ee1b8d73aa9304800afcd78	518210	1019	1600	OPS/pages/page0173.xhtml
UAN	UAN:s0174	174	image174	OPS/images/08_882128_880264_1_174_001.jpg	45b6c2dc18a7162c5cbc578727ee6a9a58709d5482cd289f73987e99b09303b2	536175	1019	1600	OPS/pages/page0174.xhtml
UAN	UAN:s0175	175	image175	OPS/images/08_882128_880264_1_175_001.jpg	56a7d46ed0070f75ae49459f1a32e5d870a53eed12630555f23a3b88488f9c0e	534235	1019	1600	OPS/pages/page0175.xhtml
UAN	UAN:s0176	176	image176	OPS/images/08_882128_880264_1_176_001.jpg	0f11fa6ddac2940668f1cccfb62573a0c7e2bd0e2094a259214112e82b00b0e5	474994	1019	1600	OPS/pages/page0176.xhtml
UAN	UAN:s0177	177	image177	OPS/images/08_882128_880264_1_177_001.jpg	ee3c0630a651fa938f246638a820286c4379d1b70e6ae3ace6072e70c83cbfd6	497506	1019	1600	OPS/pages/page0177.xhtml
UAN	UAN:s0178	178	image178	OPS/images/08_882128_880264_1_178_001.jpg	e822cd8e33ac1906899d4be894a49fd1e9f51596f4193fb79bb25e2ce7da0d26	513527	1019	1600	OPS/pages/page0178.xhtml
UAN	UAN:s0179	179	image179	OPS/images/08_882128_880264_1_179_001.jpg	45ec1ed4278fbc2d9a62664c24f4579b69d584ed55b722a849a48368e6a26634	520842	1019	1600	OPS/pages/page0179.xhtml
UAN	UAN:s0180	180	image180	OPS/images/08_882128_880264_1_180_001.jpg	d82854b47d575a212ab95703c6e5d8fcbf894d768d14badc47d700d1d9938d27	481886	1019	1600	OPS/pages/page0180.xhtml
UAN	UAN:s0181	181	image181	OPS/images/08_882128_880264_1_181_001.jpg	530467b0eeba7805a94110334aa4d5bc2d2e864ced3d90a30f6706eb4edfb723	509836	1019	1600	OPS/pages/page0181.xhtml
UAN	UAN:s0182	182	image182	OPS/images/08_882128_880264_1_182_001.jpg	77cfdad252f3a4d640e8e0b581f6a22e3824c7093779d8d9f07eb3836c7ca345	457226	1019	1600	OPS/pages/page0182.xhtml
UAN	UAN:s0183	183	image183	OPS/images/08_882128_880264_1_183_001.jpg	8e317897f9f44e64c3655e7e67fad0fc87f759eaa177d873c9d7490f86f4862e	491636	1019	1600	OPS/pages/page0183.xhtml
UAN	UAN:s0184	184	image184	OPS/images/08_882128_880264_1_184_001.jpg	27e24c401017edcca894ff3428149f02df633d6d03c756395e08561dcc8dec6a	473587	1019	1600	OPS/pages/page0184.xhtml
UAN	UAN:s0185	185	image185	OPS/images/08_882128_880264_1_185_001.jpg	ddfa9275b9cc9c5f5f26d0bdc45234656fa2a8fd68e4040df15bbe2d747d903b	493428	1019	1600	OPS/pages/page0185.xhtml
UAN	UAN:s0186	186	image186	OPS/images/08_882128_880264_1_186_001.jpg	cb61e85066ebfebb0b37102230db63e6e3ea349cabbd1452aa4407484db7415c	496748	1019	1600	OPS/pages/page0186.xhtml
UAN	UAN:s0187	187	image187	OPS/images/08_882128_880264_1_187_001.jpg	e1126e3337510802ba7a1d4335831032231caad706d13f6730843a1c89e33387	493008	1019	1600	OPS/pages/page0187.xhtml
UAN	UAN:s0188	188	image188	OPS/images/08_882128_880264_1_188_001.jpg	58ad6ef6854341d083603e848a0d31062dce1e19bc6914078a1a22be170ea08c	470707	1019	1600	OPS/pages/page0188.xhtml
UAN	UAN:s0189	189	image189	OPS/images/08_882128_880264_1_189_001.jpg	6f773aeeff3dc1abab38360faaf1ad1faebebb420a8f1e346b163d74d91a8b1c	465958	1019	1600	OPS/pages/page0189.xhtml
UAN	UAN:s0190	190	image190	OPS/images/08_882128_880264_1_190_001.jpg	fa5afe478a967869e5d32b64db1644dd7cf9c900ed624ca90ffe518550150ded	456393	1019	1600	OPS/pages/page0190.xhtml
UAN	UAN:s0191	191	image191	OPS/images/08_882128_880264_1_191_001.jpg	707c4fa2fffaaa7f5a336ab1c25851272cf220551dff2f4c8a58870da7c99c63	448614	1019	1600	OPS/pages/page0191.xhtml
UAN	UAN:s0192	192	image192	OPS/images/08_882128_880264_1_192_001.jpg	a7a1cc6909654503059007732bd91b78fcd631d08770ae07973ded827ed4c5ca	441753	1019	1600	OPS/pages/page0192.xhtml
UAN	UAN:s0193	193	image193	OPS/images/08_882128_880264_1_193_001.jpg	3850d7704cf9bff8d8f5b8046006b887d9b8180f0e5209c29572927758298a9a	430299	1019	1600	OPS/pages/page0193.xhtml
UAN	UAN:s0194	194	image194	OPS/images/08_882128_880264_1_194_001.jpg	2a9ded09dddf3464ec1064458a7b1c160537e753b024e45523978a9709f407c7	463862	1019	1600	OPS/pages/page0194.xhtml
UAN	UAN:s0195	195	image195	OPS/images/08_882128_880264_1_195_001.jpg	f7e8d76114473684edc7d0d0d316d540ff43712787bc236f252090ddc223a0a2	475234	1019	1600	OPS/pages/page0195.xhtml
UAN	UAN:s0196	196	image196	OPS/images/08_882128_880264_1_196_001.jpg	573ab3786bce477b5b6e755293b7602e3fda45d05fd0d0823f74e285c17e1c9c	447151	1019	1600	OPS/pages/page0196.xhtml
UAN	UAN:s0197	197	image197	OPS/images/08_882128_880264_1_197_001.jpg	e00bd973d7f0b242fca76ba5350428f6d339e2e4021aa5239c37de0413db1058	461864	1019	1600	OPS/pages/page0197.xhtml
UAN	UAN:s0198	198	image198	OPS/images/08_882128_880264_1_198_001.jpg	ca13c377bec5f5f46930427c4795fd33db5acf00a7070d0a86983d38331897e3	488986	1019	1600	OPS/pages/page0198.xhtml
UAN	UAN:s0199	199	image199	OPS/images/08_882128_880264_1_199_001.jpg	ca80d34c2430c49c7b3b89a19c6f704cfca5dfa8c067de5bbe56b5d8cd2e1af8	491951	1019	1600	OPS/pages/page0199.xhtml
UAN	UAN:s0200	200	image200	OPS/images/08_882128_880264_1_200_001.jpg	05f27700032e5268140c69ff89d793037f99d84834b56f68c7983a6a576c4fd4	463231	1019	1600	OPS/pages/page0200.xhtml
UAN	UAN:s0201	201	image201	OPS/images/08_882128_880264_1_201_001.jpg	5c1ad6099b8353f8216b8777ccf17bb3745b65fe6725580af2bc8c9a618934bf	460364	1019	1600	OPS/pages/page0201.xhtml
UAN	UAN:s0202	202	image202	OPS/images/08_882128_880264_1_202_001.jpg	514fcfa16ff882957c88d15a2e121ca0b7afd78847793eab3813d186e4bd1b88	498355	1019	1600	OPS/pages/page0202.xhtml
UAN	UAN:s0203	203	image203	OPS/images/08_882128_880264_1_203_001.jpg	d8347cab30a302a17d13677f9ad1f3da4fd61daee8bf26bfd0c1e4f535d05e94	512741	1019	1600	OPS/pages/page0203.xhtml
UAN	UAN:s0204	204	image204	OPS/images/08_882128_880264_1_204_001.jpg	e1b5e3568a32c2e509ef9f218bd5d23d89fc782e59adf50cf2d2ce3bac491a49	449991	1019	1600	OPS/pages/page0204.xhtml
UAN	UAN:s0205	205	image205	OPS/images/08_882128_880264_1_205_001.jpg	f701096bb9d536e9ae74c1f18e3fa09c9329807c4a5d0a4d38cb5419404ebd0c	180512	1019	1600	OPS/pages/page0205.xhtml
UAN	UAN:s0206	206	image206	OPS/images/08_882128_880264_1_206_001.jpg	f603aa9cc4a51106e2917eeb557e6210b9313b7fb842feb0158d2ed69fe4aed1	410876	1019	1600	OPS/pages/page0206.xhtml
UAN	UAN:s0207	207	image207	OPS/images/08_882128_880264_1_207_001.jpg	770c89ed9e7c1cb33cf45b90d5d02ceabfd92e88390d34e8aab4a0acd6822d48	412596	1019	1600	OPS/pages/page0207.xhtml
UAN	UAN:s0208	208	image208	OPS/images/08_882128_880264_1_208_001.jpg	38220883fe9172211f376db4dadbf4234e84bcaeb3c5c156a98447f12c23a277	420723	1019	1600	OPS/pages/page0208.xhtml
UAN	UAN:s0209	209	image209	OPS/images/08_882128_880264_1_209_001.jpg	c889704baeeb2ff8b4045d4367b1c9f041e5fb8b794b55c935bb0dbaae6db141	417164	1019	1600	OPS/pages/page0209.xhtml
UAN	UAN:s0210	210	image210	OPS/images/08_882128_880264_1_210_001.jpg	3d887468054e4e679bcd8d5e73a0849d5af8437e9cc55a1708f73748173d8375	472866	1019	1600	OPS/pages/page0210.xhtml
UAN	UAN:s0211	211	image211	OPS/images/08_882128_880264_1_211_001.jpg	396bbabe925f5ad1e9f4bdb6d4723e526205967af73c4f53e3cd051799a850f8	368722	1019	1600	OPS/pages/page0211.xhtml
UAN	UAN:s0212	212	image212	OPS/images/08_882128_880264_1_212_001.jpg	fa80a946254494965dd368a244b7ff40e52423b4a52882f7a575493c5b8c51ab	411541	1019	1600	OPS/pages/page0212.xhtml
UAN	UAN:s0213	213	image213	OPS/images/08_882128_880264_1_213_001.jpg	d2f9a527a70e292bd0ae1720dd21a371faf735a4ddc718596791c37a8b9a8692	495074	1019	1600	OPS/pages/page0213.xhtml
UAN	UAN:s0214	214	image214	OPS/images/08_882128_880264_1_214_001.jpg	b03a2ca0880035860d822a0e4a5b18c3e6f1b50843e839cedb5c3f87f97d8e6a	397773	1019	1600	OPS/pages/page0214.xhtml
UAN	UAN:s0215	215	image215	OPS/images/08_882128_880264_1_215_001.jpg	177eba36ff4a9095b335b24bb166fd95b5a39d8cc39536f62a31fd1dcefe4348	428408	1019	1600	OPS/pages/page0215.xhtml
UAN	UAN:s0216	216	image216	OPS/images/08_882128_880264_1_216_001.jpg	bb0d04e98b895b9ba9b94525de3f7619e7a7cd98098b70bf288d49dac63ecc40	463640	1019	1600	OPS/pages/page0216.xhtml
UAN	UAN:s0217	217	image217	OPS/images/08_882128_880264_1_217_001.jpg	93b7f3a4a73f630dd4fa169619cae9c91dfa67df7ccc4c67c80b76d8f5b49dde	436021	1019	1600	OPS/pages/page0217.xhtml
UAN	UAN:s0218	218	image218	OPS/images/08_882128_880264_1_218_001.jpg	3b14d9621bb9c0844dd72b32608a791f2789df46de5f96374d2836d9cb56e0cb	582102	1019	1600	OPS/pages/page0218.xhtml
UAN	UAN:s0219	219	image219	OPS/images/08_882128_880264_1_219_001.jpg	1189c411f70fe48586185d09f748051c76ae672791e0219b1813eaea1b64f544	457036	1019	1600	OPS/pages/page0219.xhtml
UAN	UAN:s0220	220	image220	OPS/images/08_882128_880264_1_220_001.jpg	f41758b9de32b0736f04996671d06320997989664ab4dd7622f4d52938106804	479981	1019	1600	OPS/pages/page0220.xhtml
UAN	UAN:s0221	221	image221	OPS/images/08_882128_880264_1_221_001.jpg	a27b7d4629fe193c8f301fbf4e928c65dda99bcff1ede32cec6b1a417311ed0b	268701	1019	1600	OPS/pages/page0221.xhtml
UAN	UAN:s0222	222	image222	OPS/images/08_882128_880264_1_222_001.jpg	d593462ef20f86a12ed11348a8279c55d689feef0b1d8db73ba590fdfab11c3d	531728	1019	1600	OPS/pages/page0222.xhtml
UAN	UAN:s0223	223	image223	OPS/images/08_882128_880264_1_223_001.jpg	0254031e0841b33d8620d81e8b8cf4a8a729369c8357fcabcfc748e151563da9	502019	1019	1600	OPS/pages/page0223.xhtml
UAN	UAN:s0224	224	image224	OPS/images/08_882128_880264_1_224_001.jpg	d45aa090b6a61c2bab8f98f8bab9b761d93e4525cb0980d19189672e51fd10ee	459453	1019	1600	OPS/pages/page0224.xhtml
UAN	UAN:s0225	225	image225	OPS/images/08_882128_880264_1_225_001.jpg	ee3206fccfd06967f67d6514db06c49efbd3133e23394b340906ea2e28355acd	509887	1019	1600	OPS/pages/page0225.xhtml
UAN	UAN:s0226	226	image226	OPS/images/08_882128_880264_1_226_001.jpg	ccdc52b3581f3d232cb0241d2b7d5bac59a9f53c8e55e727991bd862f46882db	422770	1019	1600	OPS/pages/page0226.xhtml
UAN	UAN:s0227	227	image227	OPS/images/08_882128_880264_1_227_001.jpg	9986d55ce4dc0117ec8f50e87dba7f1106c915bac2e3e1b2ddd09a5cb8b3c983	475655	1019	1600	OPS/pages/page0227.xhtml
UAN	UAN:s0228	228	image228	OPS/images/08_882128_880264_1_228_001.jpg	c5c67be87212713e69d8805682631e12281159f8dbffdfe54f4cc61161e9d6e5	471962	1019	1600	OPS/pages/page0228.xhtml
UAN	UAN:s0229	229	image229	OPS/images/08_882128_880264_1_229_001.jpg	4d84784449791cb1f4fd0239676b094b0ef66e12103ec6439c81493a0b0ff13c	476960	1019	1600	OPS/pages/page0229.xhtml
UAN	UAN:s0230	230	image230	OPS/images/08_882128_880264_1_230_001.jpg	a379edf335f6d28ad0f2dfd2fd4d21ae118678f5dd5430050492a41d398a9d52	398218	1019	1600	OPS/pages/page0230.xhtml
UAN	UAN:s0231	231	image231	OPS/images/08_882128_880264_1_231_001.jpg	1d79e7089e229f09ca9d07d0e88dcf2f1b9794e9ec9ac74d683b7199f880bb52	492768	1019	1600	OPS/pages/page0231.xhtml
UAN	UAN:s0232	232	image232	OPS/images/08_882128_880264_1_232_001.jpg	fb2d5b9d6b0ff0e062fd8ed05704c72728ff4db01ed145c066bc79c9fce2e413	401174	1019	1600	OPS/pages/page0232.xhtml
UAN	UAN:s0233	233	image233	OPS/images/08_882128_880264_1_233_001.jpg	35c92a1a745c5bf5ad9531ea3ad7ead4d587ca00bb67a22bc1243a128041c53c	449345	1019	1600	OPS/pages/page0233.xhtml
UAN	UAN:s0234	234	image234	OPS/images/08_882128_880264_1_234_001.jpg	e8938cf709cc7679d18c9f7feddadb67f540c197acdb9c8e35fb41de9e3f754d	458019	1019	1600	OPS/pages/page0234.xhtml
UAN	UAN:s0235	235	image235	OPS/images/08_882128_880264_1_235_001.jpg	ea3fca48583b091453370c1dde84f4d74d8173cb9be31180e036f2f84a62f8dd	455540	1019	1600	OPS/pages/page0235.xhtml
UAN	UAN:s0236	236	image236	OPS/images/08_882128_880264_1_236_001.jpg	b935465cebd380479b39f0592e467a1778f412a2bed117dcffd52ea27b828158	411437	1019	1600	OPS/pages/page0236.xhtml
UAN	UAN:s0237	237	image237	OPS/images/08_882128_880264_1_237_001.jpg	57b379b1a7930bb498e312900b94d4007dc4146a01dcb0cc473e9d2e7f21a9a0	493982	1019	1600	OPS/pages/page0237.xhtml
UAN	UAN:s0238	238	image238	OPS/images/08_882128_880264_1_238_001.jpg	3764b1dd5c9639102f98864de369598c9a3979de939ea7b528b16803e923bc37	466791	1019	1600	OPS/pages/page0238.xhtml
UAN	UAN:s0239	239	image239	OPS/images/08_882128_880264_1_239_001.jpg	3b432cb538a081ad73d0f4c16f94d43c8a85853cac42b66c61d5773683761b57	423671	1019	1600	OPS/pages/page0239.xhtml
UAN	UAN:s0240	240	image240	OPS/images/08_882128_880264_1_240_001.jpg	2e8dfbe1bd634df6e16dc15193af28dacc895c289773535d599be8a5e86eebfe	439415	1019	1600	OPS/pages/page0240.xhtml
UAN	UAN:s0241	241	image241	OPS/images/08_882128_880264_1_241_001.jpg	75020f3b417a589fef83750c552b09fc5395764b051e48149e8a93297e777661	413603	1019	1600	OPS/pages/page0241.xhtml
UAN	UAN:s0242	242	image242	OPS/images/08_882128_880264_1_242_001.jpg	e2397dcb92dee47f00083287627c347b811d5927e80ac502727bab988be5098f	430685	1019	1600	OPS/pages/page0242.xhtml
UAN	UAN:s0243	243	image243	OPS/images/08_882128_880264_1_243_001.jpg	35be0b92b2c161da912b26a37be67c79e97f9c3337243cddb478b7e840af2cae	483763	1019	1600	OPS/pages/page0243.xhtml
UAN	UAN:s0244	244	image244	OPS/images/08_882128_880264_1_244_001.jpg	1dc43e4d628f609947e52f57103c3b96eb52d06841ed98a8ec3314e6fe4c4a33	435718	1019	1600	OPS/pages/page0244.xhtml
UAN	UAN:s0245	245	image245	OPS/images/08_882128_880264_1_245_001.jpg	2adc2815c5b5b67cb7292aa35b9fec11071e2225e8bc5d4307ddbca0d9e6bcef	395383	1019	1600	OPS/pages/page0245.xhtml
UAN	UAN:s0246	246	image246	OPS/images/08_882128_880264_1_246_001.jpg	c6dd950696840b998eaf3b40d08955e7fbd6baf8df70cfdb919eb8872b0ea279	445542	1019	1600	OPS/pages/page0246.xhtml
UAN	UAN:s0247	247	image247	OPS/images/08_882128_880264_1_247_001.jpg	d4eaae49621eb1acc89ef64e53fb457a85f5fe92fec31a5d05c9b1fd8ebad57e	456519	1019	1600	OPS/pages/page0247.xhtml
UAN	UAN:s0248	248	image248	OPS/images/08_882128_880264_1_248_001.jpg	4522c1228998465f2f6b45158a94b6278a2a84b9a19ff4ffcacec3ac6e88304a	402033	1019	1600	OPS/pages/page0248.xhtml
UAN	UAN:s0249	249	image249	OPS/images/08_882128_880264_1_249_001.jpg	6c48cca25857d2d8bddd27886664f2a88a9a19927f897946384c78f47704fbe4	446128	1019	1600	OPS/pages/page0249.xhtml
UAN	UAN:s0250	250	image250	OPS/images/08_882128_880264_1_250_001.jpg	138999289c0e7c8c067a07c57a5e6d5a2d420c12bf4eeb2762955c76081f4200	403102	1019	1600	OPS/pages/page0250.xhtml
UAN	UAN:s0251	251	image251	OPS/images/08_882128_880264_1_251_001.jpg	d475cbcbd080890eea8033f2cec1b1970b0535f3adfdd800d4110482da584b95	400222	1019	1600	OPS/pages/page0251.xhtml
UAN	UAN:s0252	252	image252	OPS/images/08_882128_880264_1_252_001.jpg	91e89dab0a9d719030aa01dad3c0d68d86ec8db5c5d33db5d1a78ba7aad2a6da	444614	1019	1600	OPS/pages/page0252.xhtml
UAN	UAN:s0253	253	image253	OPS/images/08_882128_880264_1_253_001.jpg	77a06f32a68eb74d714f83995239ab2f1355a8ec05d56cf5c42a4a79620e159b	429142	1019	1600	OPS/pages/page0253.xhtml
UAN	UAN:s0254	254	image254	OPS/images/08_882128_880264_1_254_001.jpg	cf997109a16edaac3c8a5314bd2064a497e5f4c540ffcedd21a7a19f762be629	431159	1019	1600	OPS/pages/page0254.xhtml
UAN	UAN:s0255	255	image255	OPS/images/08_882128_880264_1_255_001.jpg	9db7b3d133d6807c91cde5bc1388739d4d8b893c28b3ed59027f53523d578529	452645	1019	1600	OPS/pages/page0255.xhtml
UAN	UAN:s0256	256	image256	OPS/images/08_882128_880264_1_256_001.jpg	d66c5048de87892d22d4cbdc3a83dd9aa0351d37c2e866b6801287228b6d6443	387852	1019	1600	OPS/pages/page0256.xhtml
UAN	UAN:s0257	257	image257	OPS/images/08_882128_880264_1_257_001.jpg	a58453626788593b43f8d06e188dafea0448ae7a98194f446e3d215c29946c24	476538	1019	1600	OPS/pages/page0257.xhtml
UAN	UAN:s0258	258	image258	OPS/images/08_882128_880264_1_258_001.jpg	329f314a7f7e5728155e2f2ad44c9e5ed879feaa23160417678cf441317c703f	432303	1019	1600	OPS/pages/page0258.xhtml
UAN	UAN:s0259	259	image259	OPS/images/08_882128_880264_1_259_001.jpg	1e872544be3b45031d5abc9515478d3362b7856b62e538bbc6b98d0cf3dac483	470885	1019	1600	OPS/pages/page0259.xhtml
UAN	UAN:s0260	260	image260	OPS/images/08_882128_880264_1_260_001.jpg	78a4f5a2014ef7599efd98db3a092ab4df3b1fc63c22124fb5560abd7d532fcb	442279	1019	1600	OPS/pages/page0260.xhtml
UAN	UAN:s0261	261	image261	OPS/images/08_882128_880264_1_261_001.jpg	35457dd6aedfcfa8bdde95c6889c2f7d7fa92d28b776f676bdb61c4de0dc67ed	509901	1019	1600	OPS/pages/page0261.xhtml
UAN	UAN:s0262	262	image262	OPS/images/08_882128_880264_1_262_001.jpg	d02c1fde18ddd4b8fa3fa27ac13d7c50ace19ce30d825c867cf11c95331cabb9	656906	1019	1600	OPS/pages/page0262.xhtml
UAN	UAN:s0263	263	image263	OPS/images/08_882128_880264_1_263_001.jpg	c5999afc720aef82ed8711896c0c02d3ee0a2648b4fbc4eab65b32c96b6ffbaa	181200	1019	1600	OPS/pages/page0263.xhtml
UAN	UAN:s0264	264	image264	OPS/images/08_882128_880264_1_264_001.jpg	43c9188c034e7219b4d42f444789bba43cf197434c24162b816df42ad7a74de0	432528	1019	1600	OPS/pages/page0264.xhtml
UAN	UAN:s0265	265	image265	OPS/images/08_882128_880264_1_265_001.jpg	7fd2ef6f6618982dea5570ac9c1846951ea5f6c03b8c0f20169fa070d6f34aa1	351416	1019	1600	OPS/pages/page0265.xhtml
UAN	UAN:s0266	266	image266	OPS/images/08_882128_880264_1_266_001.jpg	e259dd3ccd000deef80397ba76d83b1ab8f09b3e103e91b9ea5a9fb705660aa3	367062	1019	1600	OPS/pages/page0266.xhtml
UAN	UAN:s0267	267	image267	OPS/images/08_882128_880264_1_267_001.jpg	1a38e8004c21628e1b188680497521b98a112efb59d914f4722416e2dc1c589e	376947	1019	1600	OPS/pages/page0267.xhtml
UAN	UAN:s0268	268	image268	OPS/images/08_882128_880264_1_268_001.jpg	2b5977df0dda7bfde8eca0cbfe50cf5bac49cc15dedfb0238b04b3661489d953	385802	1019	1600	OPS/pages/page0268.xhtml
UAN	UAN:s0269	269	image269	OPS/images/08_882128_880264_1_269_001.jpg	86a8f5c1656dd540dd6f25d7c133331d690b736030094a4f0bf50bd810e7da3d	347418	1019	1600	OPS/pages/page0269.xhtml
UAN	UAN:s0270	270	image270	OPS/images/08_882128_880264_1_270_001.jpg	3af6d71777eea37ad3b7443b54994085781ca2526a68ae2a60095fe0a19eb95c	403476	1019	1600	OPS/pages/page0270.xhtml
UAN	UAN:s0271	271	image271	OPS/images/08_882128_880264_1_271_001.jpg	91b1cbf03759e61959c1021ddadf60d087d52a630d216ac4bbb6012f333b3f36	356239	1019	1600	OPS/pages/page0271.xhtml
UAN	UAN:s0272	272	image272	OPS/images/08_882128_880264_1_272_001.jpg	d5e04f6416001fb9208c3ca91a79cc79920aaf89024ce8a30ef42bad11ddcc5b	580801	1019	1600	OPS/pages/page0272.xhtml
UAN	UAN:s0273	273	image273	OPS/images/08_882128_880264_1_273_001.jpg	5c0fe0f3ee5beb2dcd5fa2ee14459184a59f1637be86645f4f370e2326e4afee	565105	1019	1600	OPS/pages/page0273.xhtml
UAN	UAN:s0274	274	image274	OPS/images/08_882128_880264_1_274_001.jpg	9660202bafc8daef68ff2c859d9e8a8993958d9b43b504df86cd3607ae05fcee	543488	1019	1600	OPS/pages/page0274.xhtml
UAN	UAN:s0275	275	image275	OPS/images/08_882128_880264_1_275_001.jpg	7cf05abfb23c28676cbc2626dcfeb625a3938b186682346752497fbceac81047	560909	1019	1600	OPS/pages/page0275.xhtml
UAN	UAN:s0276	276	image276	OPS/images/08_882128_880264_1_276_001.jpg	9a665069bfa93696b7bc9d019ef240064619720a89f9fcff10a74477f7b97e17	569348	1019	1600	OPS/pages/page0276.xhtml
UAN	UAN:s0277	277	image277	OPS/images/08_882128_880264_1_277_001.jpg	d51cd001dcc68d37f0e777ea328beb8f63f062487983dca605b7b7a3fd0a4338	581733	1019	1600	OPS/pages/page0277.xhtml
UAN	UAN:s0278	278	image278	OPS/images/08_882128_880264_1_278_001.jpg	749c20743c2e96557c989733a1abe1ad3e6f7c23e74cccf023c3d431b0cc404a	574819	1019	1600	OPS/pages/page0278.xhtml
UAN	UAN:s0279	279	image279	OPS/images/08_882128_880264_1_279_001.jpg	42d670d053ef93ab08829824856b460122eda68894544a2f957460a32dc617a7	479623	1019	1600	OPS/pages/page0279.xhtml
UAN	UAN:s0280	280	image280	OPS/images/08_882128_880264_1_280_001.jpg	9e75429ba6ee799a6d1749be2226bfc4e60ce8155d91808acc1e841b7789a9ca	595789	1019	1600	OPS/pages/page0280.xhtml
UAN	UAN:s0281	281	image281	OPS/images/08_882128_880264_1_281_001.jpg	e75d3df3c9b55a6fda41998ae1fe1f8ae8c8bc2f2aae13076cf5a71caf579db4	527128	1019	1600	OPS/pages/page0281.xhtml
UAN	UAN:s0282	282	image282	OPS/images/08_882128_880264_1_282_001.jpg	364d966680ca40ff208c13fe82e21d3dd394cdce920d9c99c34d9d557ac0ebb1	505378	1019	1600	OPS/pages/page0282.xhtml
UAN	UAN:s0283	283	image283	OPS/images/08_882128_880264_1_283_001.jpg	acc3aaf9a9dec251bd09bc055f0441e6c3f1213fb18bb3c53aae105e283220c1	524364	1019	1600	OPS/pages/page0283.xhtml
UAN	UAN:s0284	284	image284	OPS/images/08_882128_880264_1_284_001.jpg	6091602fd4b46c258640493c0c56e173b069100d274bd72d952781fe4fac17c2	484311	1019	1600	OPS/pages/page0284.xhtml
UAN	UAN:s0285	285	image285	OPS/images/08_882128_880264_1_285_001.jpg	7855997521211751f6bf197634686637f8496eb0bd8f8800206afa4d17b74ccb	512784	1019	1600	OPS/pages/page0285.xhtml
UAN	UAN:s0286	286	image286	OPS/images/08_882128_880264_1_286_001.jpg	875824e596c9806e4292cfca19c68396eea10fb73239153e43c580867a83c6c6	416271	1019	1600	OPS/pages/page0286.xhtml
UAN	UAN:s0287	287	image287	OPS/images/08_882128_880264_1_287_001.jpg	8a61810c479b247f772c02ca703b064c3da90e2ff14b6d97d97c8a72ca4d5fe4	426363	1019	1600	OPS/pages/page0287.xhtml
UAN	UAN:s0288	288	image288	OPS/images/08_882128_880264_1_288_001.jpg	09ccacc98eb300bd9a713e395c800c058a8dc32acdde3d56fb1f20f682b1bd05	434779	1019	1600	OPS/pages/page0288.xhtml
UAN	UAN:s0289	289	image289	OPS/images/08_882128_880264_1_289_001.jpg	95eb5abb90c6cfb39d6355ea80e26b22fa7827a3edd0d89150724fefacacc9c6	407553	1019	1600	OPS/pages/page0289.xhtml
UAN	UAN:s0290	290	image290	OPS/images/08_882128_880264_1_290_001.jpg	898c004b4dbcc7d36d7446fe6c20666ec2968e59c90e6533f4efd61ed75b298a	1031476	1019	1600	OPS/pages/page0290.xhtml
UAN	UAN:s0291	291	image291	OPS/images/08_882128_880264_1_291_001.jpg	9bef807cbb41f2fff48e49b3e29ec030820ac9ea1e1de922cd86076e1d539565	703770	1019	1600	OPS/pages/page0291.xhtml
UAN	UAN:s0292	292	image292	OPS/images/08_882128_880264_1_292_001.jpg	ac97dc825afee792b2accc11ab8009d2d6f368c07dfd694b7e7470b19f18dfa8	234496	1019	1600	OPS/pages/page0292.xhtml
UAN	UAN:s0293	293	image293	OPS/images/08882128880264315501_copyright.jpg	ab6d46815bb9413d1c20051e247fc4d63d8d93c376a836e898735d4da9d0b780	91368	1019	1600	OPS/pages/page0293.xhtml
UAN	UAN:s0294	294	image294	OPS/images/08_882128_880264_3_ill_01_001.jpg	0a381b523ed4335939ea505a97532e42b46c4a31cc40cea2981c422d2d6bd0e1	319302	1019	1600	OPS/pages/page0294.xhtml
UAN	UAN:s0295	295	image295	OPS/images/08_882128_880264_3_ill_02_001.jpg	a91712e25ec3386cd37226a5dfc15560107c53e3b58e2a5140193671a6d86b06	329161	1019	1600	OPS/pages/page0295.xhtml
UAN	UAN:s0296	296	image296	OPS/images/08_882128_880264_3_ill_03_001.jpg	f70d36f8b725f8fb0012b47543a9d41268d0326a8b8b6b7ec8b6d9904e58d137	569192	1019	1600	OPS/pages/page0296.xhtml
UAN	UAN:s0297	297	image297	OPS/images/08_882128_880264_3_ill_04_001.jpg	e3576c105cc92c87db7b92da7fe722889863cdcde1d89e26f13fa78db8cd0527	238451	1019	1600	OPS/pages/page0297.xhtml
