locator,spine_ordinal,printed_page,image_member,image_sha256,review_method,reviewer,disposition,content_summary,evidence_ids,reason,uncertainties
UAN:s0226,226,226,OPS/images/08_882128_880264_1_226_001.jpg,ccdc52b3581f3d232cb0241d2b7d5bac59a9f53c8e55e727991bd862f46882db,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Dabi's wanted page describes hot blue flames emitted from his palms while marking the Quirk name/full capacity, real name, birthday, height and blood type unknown. It calls his disposition elusive. Danger A accompanies Power B, Speed C, Intelligence C, Technique D- and Mystery A. The headline's coldly burning blue flame is figurative characterization beside an explicit high-firepower description, not a new cold-flame mechanism.",SUP-UAN-226-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0227,227,227,OPS/images/08_882128_880264_1_227_001.jpg,9986d55ce4dc0117ec8f50e87dba7f1106c915bac2e3e1b2ddd09a5cb8b3c983,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"The profile attributes Dabi's League entry to Stain and Giran, calls him willing to burn those whose ideology differs even when termed allies, notes periodic command, and says he hides name/history from comrades. It describes Twice's copy participating at camp, entrusted High-End deployment at Fukuoka, and acting as contact for Hawks's secret operation. Shigaraki/Toga/Twice collaborator boxes distinguish initial conflict, co-entry, command and subsequent joint action. This profile discloses covert relations not included in the news report's public team-up rationale.",SUP-UAN-227-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0228,228,228,OPS/images/08_882128_880264_1_228_001.jpg,c5c67be87212713e69d8805682631e12281159f8dbffdfe54f4cc61161e9d6e5,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Toga's profile supplies her real-name characters 渡我被身子, August 7 birthday, 157 cm height, unknown blood type, League affiliation and easily-falling-in-love disposition. Transform now explicitly follows blood ingestion and the text says a change has enabled activation of the target's Quirk. Danger A accompanies Power E, Speed B-, Intelligence A, Technique A+ and Curly Hair A, a conspicuously non-comparable aesthetic axis.",SUP-UAN-228-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0229,229,229,OPS/images/08_882128_880264_1_229_001.jpg,4d84784449791cb1f4fd0239676b094b0ef66e12103ec6439c81493a0b0ff13c,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"The prose presents easily arising affection, imitation, blood fixation and harmful acts she experiences as normal, under a yami-kawaii/pure-assassin editorial register. It recounts an injured male schoolmate and subsequent suspected blood-loss incidents, Hassaikai infiltration and harm to Rock Lock. Childhood commentary says worried parents attempted correction but isolation continued. Collaborator boxes say Shigaraki now seems to regard her as a comrade, Dabi shares frequent action, and Twice regards her with strong comradeship after their joint dispatch.",SUP-UAN-229-01; SUP-UAN-229-02,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0230,230,230,OPS/images/08_882128_880264_1_230_001.jpg,a379edf335f6d28ad0f2dfd2fd4d21ae118678f5dd5430050492a41d398a9d52,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Twice's profile names 分倍河原仁, May 10 birthday, 178 cm height, League membership and unknown blood type, using 支離滅裂 as an editorial disposition label. Double requires information and image; a self-copy can create further self-copies. Danger A accompanies Power C, Speed C, Intelligence C, Technique C and an expressive Mouth-count A axis. The page supplies a mechanism, not a complete psychological diagnosis or unconditional reproduction specification.",SUP-UAN-230-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0231,231,231,OPS/images/08_882128_880264_1_231_001.jpg,1d79e7089e229f09ca9d07d0e88dcf2f1b9794e9ec9ac74d683b7199f880bb52,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"The biography says a villain crime killed Twice's parents, his own criminal copies rebelled, identity collapsed and multiple personalities formed, with the mask described as suppressing others. It links strong League attachment to finding acceptance/belonging. The page recounts introducing Overhaul, then overcoming the specific self-duplication trauma during the liberation-army attack. Partner boxes describe Shigaraki's valuing him as an executive, apparent willingness to risk his life for Toga, and repeated joint deployment with Toga/Dabi.",SUP-UAN-231-01; SUP-UAN-231-02,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0232,232,232,OPS/images/08_882128_880264_1_232_001.jpg,fb2d5b9d6b0ff0e062fd8ed05704c72728ff4db01ed145c066bc79c9fce2e413,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Kurogiri is described as a consistently calm League adviser/stopper supporting Shigaraki, arrested when attempting contact with Gigantomachia and currently silent in Tartarus. Warp Gate connects spaces through mist and moves people/things. Name, birthday, height and blood type are unknown. Danger B accompanies Power C, Speed C, Intelligence B, Technique B and Vagueness A. His past USJ transport role and close service to Shigaraki are repeated.",SUP-UAN-232-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0233,233,233,OPS/images/08_882128_880264_1_233_001.jpg,35c92a1a745c5bf5ad9531ea3ad7ead4d587ca00bb67a22bc1243a128041c53c,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Compress is named 迫圧紘; his Quirk is explicitly Compression of space/people/objects to marble size. Other private fields are unknown. Theatrical deception, enjoyment of surprise and national thief status accompany Danger B, Power D, Speed B, Intelligence C, Technique A and Display-desire A. Spinner is 伊口秀一, August 8, 174 cm; Gecko is wall adhesion, described as weak. His initial Stain ideology has shifted toward Shigaraki while he feels troubled by an increasingly radical organization and a course from which he cannot turn back. His personality field still says Stain fanatic; Danger C, Power C, Speed C, Intelligence D, Technique B and Weapon-count A mix evaluation axes.",SUP-UAN-233-01; SUP-UAN-233-02,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0234,234,234,OPS/images/08_882128_880264_1_234_001.jpg,e8938cf709cc7679d18c9f7feddadb67f540c197acdb9c8e35fb41de9e3f754d,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Magne's profile supplies 引石健磁, Magnetism with stated male-S/female-N targets, skilful hand-to-hand combat and death after attacking Overhaul over his attitude. The lady/onee/body-contrast language is editorial gendered framing; birth/height/blood remain unknown. Danger B, Power B, Speed C, Intelligence D, Technique A and Observation A are ratings. Muscular's profile retains unknown name/private fields, Muscle Augmentation, camp arrest and Tartarus custody, and newly states an examination by Dr. Daruma while expressly leaving the relation to his Quirk unknown; Danger A, Power S, Speed A, Intelligence E, Technique E and Killing-intent S.",SUP-UAN-234-01; SUP-UAN-234-02,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0235,235,235,OPS/images/08_882128_880264_1_235_001.jpg,ea3fca48583b091453370c1dde84f4d74d8173cb9be31180e036f2f84a62f8dd,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Moonfish is described as an escaped death-row prisoner who joined the camp attack and now awaits execution in Tartarus, with blade teeth and sadistic interest in flesh; personal fields remain unknown. Danger B, Power C, Speed A, Intelligence E, Technique A and Shape-freedom A accompany the profile. Mustard is the uniformed boy who supported camp attackers with gas, remains silent about the League after arrest, and controls gas concentration/range; no exact age/name/gas composition is supplied. Danger C, Power E, Speed E, Intelligence C, Technique B and Area-attack A are editorial measures. Labels such as psycho-killer, childish/eloquent and critique of credential society remain source characterizations.",SUP-UAN-235-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0236,236,236,OPS/images/08_882128_880264_1_236_001.jpg,b935465cebd380479b39f0592e467a1778f412a2bed117dcffd52ea27b828158,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"The Nomu profile says AFO gave differing Quirks to individuals and that most have several. Overall danger A is provided, but profile fields and plotted power/speed/intelligence/technique are explicitly unknown because they vary by individual. Large body/face images therefore cannot stand for one universal Nomu person or identical capacity.",SUP-UAN-236-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0237,237,237,OPS/images/08_882128_880264_1_237_001.jpg,57b379b1a7930bb498e312900b94d4007dc4146a01dcb0cc473e9d2e7f21a9a0,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"The profile calls Nomu modified former humans, describes Doctor-built bodies and AFO-given Quirks, and broadly says they lack thought or autonomous action and obey particular people. It recounts Hosu attacks, the camp Nomu carrying the tracking device that led to a hideout, Dabi's command and suspected Shigaraki/AFO roles. A diversity box explicitly names further enhancement; this must be read beside the same book's High-End thinking-capacity description.",SUP-UAN-237-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0238,238,238,OPS/images/08_882128_880264_1_238_001.jpg,3764b1dd5c9639102f98864de369598c9a3979de939ea7b528b16803e923bc37,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Stain's profile names 赤黒血染, B blood type and Bloodcurdle with duration varying by blood type; birthday/height are unknown. It labels him an All Might fanatic who assaults other heroes as fakes, with danger A, Power B, Speed A, Intelligence B, Technique A and Obsession A. The affiliation field states League without a question mark, and the Shigaraki box says initial dislike changed into ideological sympathy/joint fighting. This conflicts with s0223's explicit nonmembership statement. The event caption credits patrolling Endeavor with arrest, continuing the news public-credit framing.",SUP-UAN-238-01; SUP-UAN-238-02,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0239,239,239,OPS/images/08_882128_880264_1_239_001.jpg,3b432cb538a081ad73d0f4c16f94d43c8a85853cac42b66c61d5773683761b57,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Giran is named 憶田影朧 and has 混濁, which blurs a target's memory for five minutes before and after touching the head. Affiliation, birthday, height and blood type remain unknown; secretive disposition. Danger C, power E, speed E, intellect A, technique C and professionalism A. The prose presents an underworld broker of both personnel and weapons who supplied the League and recruited Twice and Dabi. Under kidnapping and torture by the Liberation Army he refused to divulge customer information. Twice's box links homelessness to the broker's introduction to the League. The professional refusal is illustrated with his rebuke about a merchant selling customers.",SUP-UAN-239-01; SUP-UAN-239-02,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0240,240,240,OPS/images/08_882128_880264_1_240_001.jpg,2e8dfbe1bd634df6e16dc15193af28dacc895c289773535d599be8a5e86eebfe,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"High-End is a League creature with multiple Quirks and some autonomous action. Unknown real name, birthday, height and blood type; belligerent upward aspiration. Danger S, power S, speed A, intellect C, technique C and threat S. The profile says remnants of the premodification personality and memories persisted, then disappeared following a nervous abnormality during the fight with Endeavor, followed by rampage. The Fukuoka attack and Dabi's direction of High-End and other Nomu are recounted. These claims are individual and temporally staged.",SUP-UAN-240-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0241,241,241,OPS/images/08_882128_880264_1_241_001.jpg,75020f3b417a589fef83750c552b09fc5395764b051e48149e8a93297e777661,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Gigantomachia is a League servant described as an AFO fanatic with multiple unspecified Quirks. His endurance permits adaptation to multiple Quirks without body modification. Name, birthday, height and blood type are unknown. Danger S, power S, speed A+, intellect E, technique D- and size A. The prose says that while AFO could not act, he kidnapped heroes across Japan and collected Quirks. He assaulted police and escaped during Kurogiri's arrest; the Kurogiri box calls this the first public display of his enormous body. This is a public-event formulation, not proof nobody had encountered him before.",SUP-UAN-241-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0242,242,242,OPS/images/08_882128_880264_1_242_001.jpg,e2397dcb92dee47f00083287627c347b811d5927e80ac502727bab988be5098f,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Overhaul's real name is 治崎廻, affiliated with the Hassaikai; birthday, height and blood type are unknown and disposition is cleanliness obsession. Disassembly and instantaneous restoration can repair injury/fatigue and fuse things that have been destroyed. Danger B, power C, speed B, intellect A+, technique A and ambition S+. The destroy-and-repair revolutionary slogan packages his aspiration and does not validate its ethical claims.",SUP-UAN-242-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0243,243,243,OPS/images/08_882128_880264_1_243_001.jpg,35be0b92b2c161da912b26a37be67c79e97f9c3337243cddb478b7e840af2cae,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"The executive seeks Hassaikai revival and underworld domination, briefly allies with the League, uses Eri to make Quirk-destroying bullets, and plans a market monopoly by selling both bullets and the neutralizing serum. The book says he sought to repay the boss who took him in as a child. Chronostasis assisted the research; Mimic blocked the underground raid. A loadbearing paragraph says his severed arms were treated and then his Quirk was modified, followed by Tartarus imprisonment because of the danger of his ideas. It gives no operational description or performed post-loss use of the modified Quirk.",SUP-UAN-243-01; SUP-UAN-243-02,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0244,244,244,OPS/images/08_882128_880264_1_244_001.jpg,1dc43e4d628f609947e52f57103c3b96eb52d06841ed98a8ec3314e6fe4c4a33,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Chronostasis is 玄野針, a childhood associate strongly sympathetic to Overhaul's aims, now held in a prison away from Tartarus. Clock-hand-like hair strikes slow a target's actions. Danger B, power D, speed D, intellect A, technique A and arrow A; disposition 'does not move', with birth/height/blood unknown. He repeatedly participated in experiments refining bullets from Eri's blood and cells, then tried to escape with bullets and serum in anticipation of Overhaul's defeat and was captured. The collaborator box says he feels enough familiarity to use Overhaul's personal name internally.",SUP-UAN-244-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0245,245,245,OPS/images/08_882128_880264_1_245_001.jpg,2adc2815c5b5b67cb7292aa35b9fec11071e2225e8bc5d4307ddbca0d9e6bcef,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Mimic is 入中常衣, Hassaikai headquarters chief. He is quick-tempered and small-minded but backs Chisaki's ambition with Chronostasis and Shin Nemoto. His Mimicry enters and controls objects; larger targets consume more stamina. Danger B, power D, speed C, intellect C, technique A and maze A, with disposition weak under pressure. His concrete-maze raid obstruction is reproduced, while the collaborator box states that he and Chronostasis also perform administrative work for the organization.",SUP-UAN-245-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0246,246,246,OPS/images/08_882128_880264_1_246_001.jpg,c6dd950696840b998eaf3b40d08955e7fbd6baf8df70cfdb919eb8872b0ea279,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"窃野トウヤ was betrayed by a lover, acquired large debt, lost a sense of life's value, and was taken in by Overhaul, who found use for him. Larceny moves visible worn items into his hands. Danger C, power D, speed D, intellect C, technique A and pickpocket A; disposition sly, other profile measurements unknown. He obstructed the raid for time but was stopped by Amajiki. Hojo's collaborator box describes the three-person division of attack roles with Tabe.",SUP-UAN-246-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0247,247,247,OPS/images/08_882128_880264_1_247_001.jpg,d4eaae49621eb1acc89ef64e53fb457a85f5fe92fec31a5d05c9b1fd8ebad57e,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"宝生結 was exploited by a money-obsessed person and called worthless trash. He treats Overhaul's favor as a reason to regard even being used up and discarded as fulfilling his desire. The page's headline describes their bond as solid rather than fake. Crystallize coats the body with crystals for attack and defense. Danger C, power B, speed C, intellect B, technique C and hardness A; calm disposition. He attacks Amajiki, while Tabe works on Setsuno's instructions and eats regrown matter to obstruct the opponent.",SUP-UAN-247-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0248,248,248,OPS/images/08_882128_880264_1_248_001.jpg,4522c1228998465f2f6b45158a94b6278a2a84b9a19ff4ffcacec3ac6e88304a,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"多部空満 is given the reading たべからみつ and the Latin heading KARAMITSU TABE in this image. His 食 Quirk allows powerful chewing and immediate digestion, described with unsatisfied hunger. Since childhood he could not adapt to those around him because of his Quirk and went astray. The text proposes, with ゆえか, that having been oppressed may explain strong comradeship. He is imprisoned with Hojo and Setsuno. Danger C, power C, speed C, intellect E, technique C and hunger A; tricky disposition. The raid and three-person cooperation against Amajiki are summarized.",SUP-UAN-248-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0249,249,249,OPS/images/08_882128_880264_1_249_001.jpg,6c48cca25857d2d8bddd27886664f2a88a9a19927f897946384c78f47704fbe4,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"乱波肩動 has 強肩, rotating his shoulders for rapid strikes. His earlier fight club allowed full Quirk use. Tengai is assigned as a minder soon after Rappa joins; the attack/defense pairing is effective but Rappa demands that the barrier not be used in the reproduced fight. After defeat he takes interest in Kirishima and wants a rematch. Danger B, power A, speed A, intellect D, technique C and successive strikes A; battle-maniac disposition.",SUP-UAN-249-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0250,250,250,OPS/images/08_882128_880264_1_250_001.jpg,138999289c0e7c8c067a07c57a5e6d5a2d420c12bf4eeb2762955c76081f4200,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"天蓋壁慈 is a new recruit brought in as Rappa's stopper, previously serving Buddha. He calmly performs his given role. Barrier creates a hard circular defense but prevents attacks from inside it. Danger C, power C, speed D, intellect B, technique B and minding Rappa B; common-sense disposition. The paired fighters pressure Fat Gum and Kirishima but lose when their maximum defense breaks. Rappa's collaborator box says he apparently did not accept the arrangement comfortably.",SUP-UAN-250-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0251,251,251,OPS/images/08_882128_880264_1_251_001.jpg,d475cbcbd080890eea8033f2cec1b1970b0535f3adfdd800d4110482da584b95,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"音本真 is a trusted early member after Chronostasis and Mimic, wishing to share the success of the man he calls 若. 真実吐き compels a person asked a question to utter truth or actual feelings, including what that person had not noticed. Danger C, power E, speed D, intellect B, technique A and persistence B; loyal-to-master disposition. With Sakaki, he guards Overhaul, exposes Mirio's ability and attacks body and mind. The reproduced utterance claims his own special permission to help the young boss's ambition.",SUP-UAN-251-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0252,252,252,OPS/images/08_882128_880264_1_252_001.jpg,91e89dab0a9d719030aa01dad3c0d68d86ec8db5c5d33db5d1a78ba7aad2a6da,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"酒木泥泥 loves alcohol and is routinely drunk, unsteady in speech and footing but adept at striking vital points with a knife. 泥酔 removes nearby people's balance as if intoxicated. Danger C, power D, speed C-, intellect C, technique B and drunkenness A; rough disposition. The page pairs his physical/balance interference with Nemoto's interrogation in the attempt to stop Mirio. The side caption says 酒本 in the combination description even though the profile name is 酒木, a local name-text inconsistency retained as source texture.",SUP-UAN-252-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0253,253,253,OPS/images/08_882128_880264_1_253_001.jpg,77a06f32a68eb74d714f83995239ab2f1355a8ec05d56cf5c42a4a79620e159b,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"活瓶力也 is an obedient subordinate serving as a frontline fighter. 活力吸収 requires touching a target and inhaling to absorb vitality and enlarge his body. Danger C, power A, speed C, intellect E, technique E and neutralization B; simple-minded disposition. He takes vitality from heroes and police to block entry. The collaborator box says Overhaul disassembles Katsukame in the confusion and fuses him into himself. No separate consent exchange is supplied in this profile.",SUP-UAN-253-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0254,254,254,OPS/images/08_882128_880264_1_254_001.jpg,cf997109a16edaac3c8a5314bd2064a497e5f4c540ffcedd21a7a19f762be629,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Gentle Criminal, 飛田弾柔郎, is unaffiliated, born August 29, 181 cm, blood A and gentlemanly. Elasticity affects touched material including air. Danger C, power C, speed B+, intellect D, technique B and love of tea A. He calls himself a righteous outlaw after his hero dream fails, uploads criminal acts, and is now reflecting while serving his sentence, worried about La Brava. Many offenses are minor but repeatedly cause trouble. The La Brava collaborator box treats additional hacking offenses as possible, rather than fully established in that paragraph.",SUP-UAN-254-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0255,255,255,OPS/images/08_882128_880264_1_255_001.jpg,9db7b3d133d6807c91cde5bc1388739d4d8b893c28b3ed59027f53523d578529,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"La Brava, 相場愛美, is unaffiliated, born February 14, 111 cm, blood B and devoted to Gentle. Love amplifies the beloved person's ability in relation to the depth of love. Danger C, power E, speed E, intellect A+, technique B and hacking A. Past hurt and affection motivate criminal assistance. Police have requested technical cooperation but she intends to act only for Gentle. The crimes box says she apparently helped with planning/editing the videos; Gentle's collaborator box attributes his own claim to be the ringleader. The stalker-type-girl and love/light slogans are editorial framing.",SUP-UAN-255-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0256,256,256,OPS/images/08_882128_880264_1_256_001.jpg,d66c5048de87892d22d4cbdc3a83dd9aa0351d37c2e866b6801287228b6d6443,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Re-Destro is 四ツ橋力也, MLA-affiliated, with unknown birth/height/blood and bottomless-darkness disposition. Stress converts accumulated stress into size, robustness and strength. Danger A, power A+, speed A, intellect A, technique A+ and command A. This group uses 異能 and 解放コード where previous profiles used Quirk and villain-name labels. The Destro glory and liberation-leader slogans are ideology-facing framing, not proof of achieved liberation.",SUP-UAN-256-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0257,257,257,OPS/images/08_882128_880264_1_257_001.jpg,a58453626788593b43f8d06e188dafea0448ae7a98194f446e3d215c29946c24,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Detnerat's president publicly enters hero-support business while privately leading the MLA as Destro's descendant. The source gives 116,516 fighters and Deika's population as nine-tenths concealed liberation fighters; the initiation of the revival event is stated as suspected. Black-market support items, accumulated combat data and its apparent use support the organization. Skeptic contributes communication/puppet operations, Trumpet mobilizes devoted fighters, and Curious uses publishing management for propaganda and publicity. The past box shows Re-Destro advising Curious and infers an early leadership aptitude.",SUP-UAN-257-01,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0258,258,258,OPS/images/08_882128_880264_1_258_001.jpg,329f314a7f7e5728155e2f2ad44c9e5ed879feaa23160417678cf441317c703f,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Curious, 気月置歳, is a former reporter and publishing executive devoted to Re-Destro since youth. She tries and fails to make Toga a tragic heroine; the text attributes the shortening of her life to journalistic zeal. Land Mine turns touched objects into detonators without a numerical limit on how many. Danger C, power D, speed C, intellect B, technique C and interviewer A; insensitive disposition. Skeptic, 近属友保, is an IT executive and meticulous strategist, whose own security was once hacked. Anthropomorph controls multiple human-sized objects. Danger B, power E, speed E, intellect B, technique B and dexterity B; hates failure.",SUP-UAN-258-01; SUP-UAN-258-02,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0259,259,259,OPS/images/08_882128_880264_1_259_001.jpg,1e872544be3b45031d5abc9515478d3362b7856b62e538bbc6b98d0cf3dac483,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Trumpet, 花畑孔腔, leads a political party and attracts MLA supporters through speeches and voice-based ability. Electromagnetic waves in his voice strengthen mind and body of people who open their hearts to him. Danger B, power E, speed E, intellect B, technique B and attraction A; verbally skilled. Geten has unknown real name and named ability, is described as a boy favored by Re-Destro, reciprocally loyal, foregoing school for power training. He is observant and a major wide-range combat asset. Ice including temperature appears manipulable, but details remain unknown. Danger B, power B, speed B, intellect C, technique B and power obsession A; strength supremacist.",SUP-UAN-259-01; SUP-UAN-259-02,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0260,260,260,OPS/images/08_882128_880264_1_260_001.jpg,78a4f5a2014ef7599efd98db3a092ab4df3b1fc63c22124fb5560abd7d532fcb,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"氏子達磨(?) is explicitly a questioned alias, with unknown real name and Quirk, questioned League affiliation, and unknown birth/height/blood. The source links him to AFO treatment, League formation and Nomu production, and states he owns children's homes and private hospitals nationwide to seek research subjects. Danger A, power E, speed E, intellect S+, technique E and research desire S; researcher to the bone. Minor recaps cover Trapezius Headgear's robberies/hostage taking, the opening giant villain's defeat by Mt. Lady, Sayanara Bites attacking Midoriya before Asui stops him, and the Sludge Villain's attempted bodily takeover and All Might's rescue. A broad editorial claim that most villains believe their power works even in hero society is not individual motive proof.",SUP-UAN-260-01; SUP-UAN-260-02,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0261,261,261,OPS/images/08_882128_880264_1_261_001.jpg,35457dd6aedfcfa8bdde95c6889c2f7d7fa92d28b776f676bdb61c4de0dc67ed,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Sanso Man controls oxygen but loses before acting to the students' improvised USJ plan. Dozaemon wears water and cleaves the escape boat. The Hassaikai boss is Eri's grandfather and Chisaki's foster parent; he fails to stop Chisaki, remains comatose after resolution, and Chisaki pays his hospital costs. Reservoir Dogs are all imprisoned after their ATM robbery and Hassaikai ambush; Cider House planned around hero patrols and crowding. CRC grew initially, lost support through extremism, splintered and remains active in small groups. Harima Oji targets the wealthy and gives money to the poor, with apparent support from some people despite criminality. Destro's defeated and arrested movement survives through Re-Destro despite a belief it had vanished.",SUP-UAN-261-01; SUP-UAN-261-02; SUP-UAN-261-03,Meaningful content reviewed; material findings and source limits retained in evidence.,
UAN:s0262,262,,OPS/images/08_882128_880264_1_262_001.jpg,d02c1fde18ddd4b8fa3fa27ac13d7c50ace19ce30d825c867cf11c95331cabb9,DIRECT_VISUAL_ORIGINAL_IMAGE_DETAIL_ORIGINAL,literary,REVIEWED_MATERIAL,"Column Vol.3 presents Giran's procurement list with Twice: durable suit fabric and sharp measuring-tape weapons; Toga's complete apparatus, effective for her Quirk but disliked aesthetically; Spinner's mixed blade assembly including dubious items; and Compress's precise prosthetic hand, whose manufacturer was difficult to find. Giran's merchant speech is paired with Twice's contradictory praise/insults, Toga's cute/not-cute comments and Compress's satisfaction. The page humorously dramatizes commentary on existing gear and trades, rather than supplying a new dated meeting or shipment.",SUP-UAN-262-01; SUP-UAN-262-02,Meaningful content reviewed; material findings and source limits retained in evidence.,
